Biosample	GTExTissue	nVariantsOverlappingEnhancers	nVariantsGTExTissue	nCommonVariantsOverlappingEnhancers	nCommonVariants	enrichment	CI_enr_low	CI_enr_high	SE_log_enr	p_adjust_enr	method	distance_min	distance_max	tissue.biosample	pred_name_long	hex	count	cat	pairs
BMMC22_CD14_pos_Mono	macrophage	4	212	39773	9746610	4.62369702780259	1.75146516729473	12.2061086935182	0.495285596628609	1	DIRECTNET	0	10	macrophage.BMMC22_CD14_pos_Mono	DIRECTNET (high-confidence)	#e0dcca	21-1038 variants	0-10 Kb	60-60 biosample pairs
PBMC_22_CD4.M	T_CD4_pos	264	1882	295628	9746610	4.62479334146669	4.13537469461206	5.17213433625297	0.0570692870726733	1.37599438276365e-90	scE2G_ATAC	10	100	T_CD4_pos.PBMC_22_CD4.M	scE2G (scATAC)	#006479	21-1920 variants	10-100 Kb	64-64 biosample pairs
PBMC_13_CD16.Mono	macrophage	32	263	255915	9746610	4.63395782032844	3.34909350493171	6.41175441920693	0.165677335214797	4.03120578560359e-10	scE2G_multiome	10	100	macrophage.PBMC_13_CD16.Mono	scE2G (Multiome)	#792374	21-1920 variants	10-100 Kb	64-64 biosample pairs
BMMC22_CD16_pos_Mono	monocyte_CD16_pos	1	147	14288	9746610	4.64050037708252	0.657966778118387	32.7284666427769	0.996662721271366	1	DIRECTNET	0	10	monocyte_CD16_pos.BMMC22_CD16_pos_Mono	DIRECTNET (high-confidence)	#e0dcca	21-1038 variants	0-10 Kb	60-60 biosample pairs
GM12878	LCL	136	1131	252448	9746610	4.64256462260011	3.96546098620645	5.4352839051979	0.0804325094679626	4.20059973552201e-46	FigR	10	100	LCL.GM12878	FigR (p-value)	#bc9678	21-1920 variants	10-100 Kb	64-64 biosample pairs
BMMC22_Proerythroblast	blood	238	1420	351624	9746610	4.64583403430617	4.13734660219685	5.21681549784999	0.0591420287976961	5.12626572050684e-83	Kendall	10	100	blood.BMMC22_Proerythroblast	Kendall correlation (access. at E x expr. at G)	#d3a9ce	21-1920 variants	10-100 Kb	64-64 biosample pairs
BMMC22_ILC	NK	2	224	18724	9746610	4.64768765068514	1.16948380569272	18.4705426387126	0.703996281378487	1	DIRECTNET	0	10	NK.BMMC22_ILC	DIRECTNET (high-confidence)	#e0dcca	21-1038 variants	0-10 Kb	60-60 biosample pairs
PBMC_20_CD4.N1	Treg	55	471	244801	9746610	4.64924233142235	3.62670410774479	5.96008210598982	0.126726813487506	3.92513511339183e-18	scABC	10	100	Treg.PBMC_20_CD4.N1	ABC (A=scATAC, C=power law)	#0096a0	21-1920 variants	10-100 Kb	64-64 biosample pairs
PBMC_24_CD8.CM	T_CD8_pos	46	380	252906	9746610	4.66518306989033	3.55798215853967	6.1169314813327	0.138233918672115	4.26019847143999e-15	scE2G_multiome	10	100	T_CD8_pos.PBMC_24_CD8.CM	scE2G (Multiome)	#792374	21-1920 variants	10-100 Kb	64-64 biosample pairs
BMMC22_Plasma_cell	B	32	251	263920	9746610	4.70822861932084	3.4064388650364	6.50750464343207	0.165127689088778	2.44726823029985e-10	scE2G_ATAC	10	100	B.BMMC22_Plasma_cell	scE2G (scATAC)	#006479	21-1920 variants	10-100 Kb	64-64 biosample pairs
PBMC_22_CD4.M	T	19	133	295628	9746610	4.70988153064952	3.10608934158478	7.14177269010407	0.212400977651182	9.43053307299269e-06	scE2G_multiome	10	100	T.PBMC_22_CD4.M	scE2G (Multiome)	#792374	21-1920 variants	10-100 Kb	64-64 biosample pairs
PBMC_11_CD14.Mono.1	macrophage	7	53	273264	9746610	4.71078558905508	2.3624593680551	9.39338943396018	0.352124584821136	0.235060671809118	scABC	100	250	macrophage.PBMC_11_CD14.Mono.1	ABC (A=scATAC, C=power law)	#0096a0	27-460 variants	100-250 Kb	55-55 biosample pairs
BMMC22_CD4_pos_T_naive	T	20	133	309622	9746610	4.7336934684801	3.16050576112444	7.08995823679779	0.206112813980601	3.54637961219762e-06	scABC	10	100	T.BMMC22_CD4_pos_T_naive	ABC (A=scATAC, C=power law)	#0096a0	21-1920 variants	10-100 Kb	64-64 biosample pairs
PBMC_11_CD14.Mono.1	macrophage	35	263	273264	9746610	4.74660905361063	3.48671532272626	6.46175423642043	0.157385726130224	1.54136668656695e-11	scE2G_multiome	10	100	macrophage.PBMC_11_CD14.Mono.1	scE2G (Multiome)	#792374	21-1920 variants	10-100 Kb	64-64 biosample pairs
BMMC22_Normoblast	blood	168	1420	242746	9746610	4.75031537631116	4.12149187348687	5.47507962337127	0.0724481719781566	1.9566414229749e-58	ABC_distanceToTSS	10	100	blood.BMMC22_Normoblast	In element (ABC (A=scATAC)) & distance to TSS	#96a0b3	21-1920 variants	10-100 Kb	64-64 biosample pairs
BMMC22_CD14_pos_Mono	macrophage	11	560	40227	9746610	4.75927282315715	2.65097570389917	8.54427966726617	0.298560142207255	0.011582204068662	ScenicPlus	0	30000	macrophage.BMMC22_CD14_pos_Mono	SCENIC+ (importance)	#c5c1a5	35-3772 variants	All variants	64-64 biosample pairs
BMMC22_ILC	NK	5	41	249155	9746610	4.77056842371117	2.0982818928272	10.8461704612271	0.419062088427824	1	scE2G_ATAC	250	1000	NK.BMMC22_ILC	scE2G (scATAC)	#006479	29-353 variants	250-1000 Kb	43-43 biosample pairs
BMMC22_CD14_pos_Mono	macrophage	11	560	40126	9746610	4.77125225183529	2.65764807263399	8.56578727825358	0.298560204778942	0.0112965088404263	SnapATAC	0	30000	macrophage.BMMC22_CD14_pos_Mono	SnapATAC (p-value)	#5e5948	35-3772 variants	All variants	64-64 biosample pairs
BMMC22_CD14_pos_Mono	macrophage	11	560	40126	9746610	4.77125225183529	2.65764807263399	8.56578727825358	0.298560204778942	0.0112965088404263	FigR	0	30000	macrophage.BMMC22_CD14_pos_Mono	FigR (p-value)	#bc9678	35-3772 variants	All variants	64-64 biosample pairs
BMMC22_CD14_pos_Mono	macrophage	11	560	40126	9746610	4.77125225183529	2.65764807263399	8.56578727825358	0.298560204778942	0.0112965088404263	ArchR	0	30000	macrophage.BMMC22_CD14_pos_Mono	ArchR (high-confidence)	#dcbca1	35-3772 variants	All variants	64-64 biosample pairs
BMMC22_Lymph_prog	T	22	133	337638	9746610	4.77499926846954	3.25972892920156	6.99463621334595	0.194773874608937	4.94490801781328e-07	scE2G_ATAC	10	100	T.BMMC22_Lymph_prog	scE2G (scATAC)	#006479	21-1920 variants	10-100 Kb	64-64 biosample pairs
BMMC22_CD8_pos_T_naive	T_CD8_pos	6	749	16345	9746610	4.77681141899815	2.15267859483372	10.5997836311619	0.406670907364823	0.693754482830767	ScenicPlus	0	30000	T_CD8_pos.BMMC22_CD8_pos_T_naive	SCENIC+ (importance)	#c5c1a5	35-3772 variants	All variants	64-64 biosample pairs
BMMC22_CD8_pos_T_naive	T_CD8_pos	2	249	16345	9746610	4.78960074006641	1.20442300727763	19.0466929896141	0.704322347707362	1	ScenicPlus	0	10	T_CD8_pos.BMMC22_CD8_pos_T_naive	SCENIC+ (importance)	#c5c1a5	21-1038 variants	0-10 Kb	60-60 biosample pairs
PBMC_20_CD4.N1	T	16	133	244801	9746610	4.78970474498959	3.02492778718953	7.5840724665664	0.23448469159475	0.000104180488602217	scABC	10	100	T.PBMC_20_CD4.N1	ABC (A=scATAC, C=power law)	#0096a0	21-1920 variants	10-100 Kb	64-64 biosample pairs
PBMC_12_CD14.Mono.2	macrophage	42	263	324834	9746610	4.79165620504943	3.6314765734424	6.32248858640554	0.141449935709982	2.26025867685031e-14	scABC	10	100	macrophage.PBMC_12_CD14.Mono.2	ABC (A=scATAC, C=power law)	#0096a0	21-1920 variants	10-100 Kb	64-64 biosample pairs
GM12878	LCL	106	853	252669	9746610	4.79356323890831	4.01131241435591	5.72836173098292	0.090897360534639	4.88477044750481e-37	ArchR	0	10	LCL.GM12878	ArchR (high-confidence)	#dcbca1	21-1038 variants	0-10 Kb	60-60 biosample pairs
BMMC22_CD8_pos_T	T_CD8_pos	2	749	5424	9746610	4.79824131290098	1.20181878056071	19.1568979194087	0.706346345508191	1	ScenicPlus	0	30000	T_CD8_pos.BMMC22_CD8_pos_T	SCENIC+ (importance)	#c5c1a5	35-3772 variants	All variants	64-64 biosample pairs
BMMC22_CD8_pos_T	T	18	133	274700	9746610	4.80192965121212	3.12501764766359	7.37868741075104	0.219176434241693	1.68068573958953e-05	scE2G_multiome	10	100	T.BMMC22_CD8_pos_T	scE2G (Multiome)	#792374	21-1920 variants	10-100 Kb	64-64 biosample pairs
PBMC_22_CD4.M	Tfh	29	199	295628	9746610	4.80455251619022	3.43207292708069	6.72588414386191	0.171635540961509	1.41303892283295e-09	scABC	10	100	Tfh.PBMC_22_CD4.M	ABC (A=scATAC, C=power law)	#0096a0	21-1920 variants	10-100 Kb	64-64 biosample pairs
GM12878	LCL	172	1131	308166	9746610	4.80988518176268	4.19147747754389	5.5195323333329	0.0702155358291037	1.60506861149924e-61	ABC_distanceToTSS	10	100	LCL.GM12878	In element (ABC (A=scATAC)) & distance to TSS	#96a0b3	21-1920 variants	10-100 Kb	64-64 biosample pairs
BMMC22_CD14_pos_Mono	macrophage	11	560	39773	9746610	4.81359887001591	2.68123451415954	8.64181553648305	0.298560425966394	0.0103460301814919	DIRECTNET	0	30000	macrophage.BMMC22_CD14_pos_Mono	DIRECTNET (high-confidence)	#e0dcca	35-3772 variants	All variants	64-64 biosample pairs
PBMC_20_CD4.N1	Treg	57	471	244801	9746610	4.81830568892862	3.77736192094175	6.14610677977444	0.124184163533654	1.34270180840409e-19	scE2G_multiome	10	100	Treg.PBMC_20_CD4.N1	scE2G (Multiome)	#792374	21-1920 variants	10-100 Kb	64-64 biosample pairs
BMMC22_CD4_pos_T_activated	T	21	133	319192	9746610	4.82135649092907	3.25621562638209	7.13880193445649	0.200253500039527	1.02969654030609e-06	scABC	10	100	T.BMMC22_CD4_pos_T_activated	ABC (A=scATAC, C=power law)	#0096a0	21-1920 variants	10-100 Kb	64-64 biosample pairs
PBMC_13_CD16.Mono	monocyte	33	260	255915	9746610	4.83390864454694	3.51432901047671	6.64897131548193	0.162659504069682	5.19754810206918e-11	scE2G_multiome	100	250	monocyte.PBMC_13_CD16.Mono	scE2G (Multiome)	#792374	27-460 variants	100-250 Kb	55-55 biosample pairs
BMMC22_CD4_pos_T_naive	Treg	4	936	8572	9746610	4.85909700037092	1.82711532940861	12.9224593975991	0.499047036348351	1	SnapATAC	0	30000	Treg.BMMC22_CD4_pos_T_naive	SnapATAC (p-value)	#5e5948	35-3772 variants	All variants	64-64 biosample pairs
BMMC22_CD4_pos_T_naive	Treg	4	936	8572	9746610	4.85909700037092	1.82711532940861	12.9224593975991	0.499047036348351	1	FigR	0	30000	Treg.BMMC22_CD4_pos_T_naive	FigR (p-value)	#bc9678	35-3772 variants	All variants	64-64 biosample pairs
BMMC22_G_M_prog	neutrophil	76	461	330672	9746610	4.85924541277254	3.95673944830712	5.96760698803491	0.1048299091955	3.40119033071479e-27	scE2G_multiome	10	100	neutrophil.BMMC22_G_M_prog	scE2G (Multiome)	#792374	21-1920 variants	10-100 Kb	64-64 biosample pairs
K562	blood	212	992	428589	9746610	4.86000545751818	4.31316367692147	5.47617823396979	0.0609031059677819	6.12387016099489e-79	FigR	0	10	blood.K562	FigR (p-value)	#bc9678	21-1038 variants	0-10 Kb	60-60 biosample pairs
BMMC22_CD4_pos_T_naive	Treg	4	936	8568	9746610	4.86136548636549	1.82796812930102	12.9284936718575	0.499047090810951	1	ArchR	0	30000	Treg.BMMC22_CD4_pos_T_naive	ArchR (high-confidence)	#dcbca1	35-3772 variants	All variants	64-64 biosample pairs
BMMC22_CD4_pos_T_naive	Treg	4	936	8530	9746610	4.88302221420627	1.83610960975188	12.9861016018832	0.499047610753199	1	DIRECTNET	0	30000	Treg.BMMC22_CD4_pos_T_naive	DIRECTNET (high-confidence)	#e0dcca	35-3772 variants	All variants	64-64 biosample pairs
BMMC22_CD4_pos_T_naive	Tfh	31	199	309622	9746610	4.90377340968428	3.54861596318474	6.77644295776243	0.165027182627675	1.35030264838097e-10	scABC	10	100	Tfh.BMMC22_CD4_pos_T_naive	ABC (A=scATAC, C=power law)	#0096a0	21-1920 variants	10-100 Kb	64-64 biosample pairs
BMMC22_CD16_pos_Mono	monocyte	39	260	297897	9746610	4.90770803331353	3.67461911042833	6.55458359531653	0.147634117552204	1.47086526482798e-13	scE2G_multiome	100	250	monocyte.BMMC22_CD16_pos_Mono	scE2G (Multiome)	#792374	27-460 variants	100-250 Kb	55-55 biosample pairs
BMMC22_CD4_pos_T_activated	Tfh	32	199	319192	9746610	4.91019220516729	3.57479810027882	6.74443334011093	0.161943989835767	5.16900492883865e-11	scE2G_multiome	10	100	Tfh.BMMC22_CD4_pos_T_activated	scE2G (Multiome)	#792374	21-1920 variants	10-100 Kb	64-64 biosample pairs
BMMC22_Transitional_B	B	3	487	12199	9746610	4.9217738081672	1.59267271513892	15.2095638912529	0.575651107170379	1	ScenicPlus	0	30000	B.BMMC22_Transitional_B	SCENIC+ (importance)	#c5c1a5	35-3772 variants	All variants	64-64 biosample pairs
BMMC22_CD14_pos_Mono	macrophage	12	53	448048	9746610	4.92531965914703	2.99441648109135	8.10133590232539	0.253902520806269	0.00130096183904635	Kendall	100	250	macrophage.BMMC22_CD14_pos_Mono	Kendall correlation (access. at E x expr. at G)	#d3a9ce	27-460 variants	100-250 Kb	55-55 biosample pairs
PBMC_24_CD8.CM	T	17	133	252906	9746610	4.92596970112644	3.15999680749103	7.67886139596504	0.226509331326462	2.80295467639766e-05	scABC	10	100	T.PBMC_24_CD8.CM	ABC (A=scATAC, C=power law)	#0096a0	21-1920 variants	10-100 Kb	64-64 biosample pairs
PBMC_17_B	B	34	251	267445	9746610	4.93655865051451	3.61150357348041	6.74777438652362	0.15946429295369	1.09469488312441e-11	scABC	10	100	B.PBMC_17_B	ABC (A=scATAC, C=power law)	#0096a0	21-1920 variants	10-100 Kb	64-64 biosample pairs
PBMC_11_CD14.Mono.1	monocyte	36	260	273264	9746610	4.93855983731708	3.64684828305471	6.68779487759004	0.154702050495817	1.86458152797939e-12	scE2G_multiome	100	250	monocyte.PBMC_11_CD14.Mono.1	scE2G (Multiome)	#792374	27-460 variants	100-250 Kb	55-55 biosample pairs
BMMC22_CD16_pos_Mono	macrophage	8	53	297897	9746610	4.93857412157336	2.60792479704735	9.35207732289195	0.325782436337483	0.0653506590465595	scE2G_multiome	100	250	macrophage.BMMC22_CD16_pos_Mono	scE2G (Multiome)	#792374	27-460 variants	100-250 Kb	55-55 biosample pairs
BMMC22_CD16_pos_Mono	macrophage	8	53	297897	9746610	4.93857412157336	2.60792479704735	9.35207732289195	0.325782436337483	0.0653506590465595	scE2G_ATAC	100	250	macrophage.BMMC22_CD16_pos_Mono	scE2G (scATAC)	#006479	27-460 variants	100-250 Kb	55-55 biosample pairs
PBMC_22_CD4.M	T_CD4_pos	282	1882	295628	9746610	4.94012016020306	4.43606623642261	5.50144788120331	0.0549100160711899	7.50037945794436e-104	ABC_distanceToTSS	10	100	T_CD4_pos.PBMC_22_CD4.M	In element (ABC (A=scATAC)) & distance to TSS	#96a0b3	21-1920 variants	10-100 Kb	64-64 biosample pairs
K562	spleen	67	266	496367	9746610	4.94588317814988	4.02065177951228	6.08402859868489	0.1056710874782	2.50707287023873e-25	ABC_distanceToTSS	0	10	spleen.K562	In element (ABC (A=scATAC)) & distance to TSS	#96a0b3	21-1038 variants	0-10 Kb	60-60 biosample pairs
BMMC22_CD14_pos_Mono	monocyte	20	982	40126	9746610	4.94704917798142	3.20581793136146	7.63402541671268	0.221342848124907	4.3154065505245e-06	FigR	0	10	monocyte.BMMC22_CD14_pos_Mono	FigR (p-value)	#bc9678	21-1038 variants	0-10 Kb	60-60 biosample pairs
BMMC22_CD8_pos_T	T_CD8_pos	53	380	274700	9746610	4.9486552794436	3.85498290293824	6.3526064035458	0.127425457281709	7.83031197970621e-19	scE2G_multiome	10	100	T_CD8_pos.BMMC22_CD8_pos_T	scE2G (Multiome)	#792374	21-1920 variants	10-100 Kb	64-64 biosample pairs
BMMC22_CD8_pos_T	T_CD8_pos	53	380	274700	9746610	4.9486552794436	3.85498290293824	6.3526064035458	0.127425457281709	7.83031197970621e-19	scABC	10	100	T_CD8_pos.BMMC22_CD8_pos_T	ABC (A=scATAC, C=power law)	#0096a0	21-1920 variants	10-100 Kb	64-64 biosample pairs
BMMC22_CD16_pos_Mono	monocyte_CD16_pos	1	147	13394	9746610	4.95023662742684	0.701877202531259	34.9132905003093	0.996667392765229	1	ScenicPlus	0	10	monocyte_CD16_pos.BMMC22_CD16_pos_Mono	SCENIC+ (importance)	#c5c1a5	21-1038 variants	0-10 Kb	60-60 biosample pairs
BMMC22_CD4_pos_T_activated	Tfh	1	199	9885	9746610	4.95477386934673	0.701257732594919	35.0082187408012	0.997585333523198	1	DIRECTNET	10	100	Tfh.BMMC22_CD4_pos_T_activated	DIRECTNET (high-confidence)	#e0dcca	21-1920 variants	10-100 Kb	64-64 biosample pairs
PBMC_22_CD4.M	Tfh	30	199	295628	9746610	4.97022674088643	3.57403155621935	6.91184547960561	0.168253711545366	2.39202164366882e-10	scE2G_multiome	10	100	Tfh.PBMC_22_CD4.M	scE2G (Multiome)	#792374	21-1920 variants	10-100 Kb	64-64 biosample pairs
PBMC_20_CD4.N1	Tfh	4	32	244801	9746610	4.97680258659074	1.98991239193358	12.4470625371748	0.4677111556976	1	scE2G_multiome	100	250	Tfh.PBMC_20_CD4.N1	scE2G (Multiome)	#792374	27-460 variants	100-250 Kb	55-55 biosample pairs
BMMC22_NK	NK	7	41	332869	9746610	4.99912988549146	2.54634189136767	9.81458919430132	0.344193109108022	0.138029853379589	scE2G_ATAC	250	1000	NK.BMMC22_NK	scE2G (scATAC)	#006479	29-353 variants	250-1000 Kb	43-43 biosample pairs
BMMC22_CD16_pos_Mono	monocyte_CD16_pos	35	229	297897	9746610	5.00057587091626	3.68628354382541	6.78346056224431	0.155581582911411	2.49415885794015e-12	scABC	10	100	monocyte_CD16_pos.BMMC22_CD16_pos_Mono	ABC (A=scATAC, C=power law)	#0096a0	21-1920 variants	10-100 Kb	64-64 biosample pairs
PBMC_20_CD4.N1	Tfh	25	199	244801	9746610	5.00181164481481	3.46685666011138	7.2163698078597	0.187019688567901	2.08900868681432e-08	scABC	10	100	Tfh.PBMC_20_CD4.N1	ABC (A=scATAC, C=power law)	#0096a0	21-1920 variants	10-100 Kb	64-64 biosample pairs
BMMC22_CD16_pos_Mono	monocyte	10	1354	14288	9746610	5.03806170924026	2.71660358242199	9.34330866319607	0.31512773416454	0.0162061273095323	DIRECTNET	10	100	monocyte.BMMC22_CD16_pos_Mono	DIRECTNET (high-confidence)	#e0dcca	21-1920 variants	10-100 Kb	64-64 biosample pairs
PBMC_25_NK	NK	6	362	32050	9746610	5.04043750700304	2.2794604892622	11.1456243184221	0.404881979501262	0.49318267023744	ArchR	10	100	NK.PBMC_25_NK	ArchR (high-confidence)	#dcbca1	21-1920 variants	10-100 Kb	64-64 biosample pairs
BMMC22_CD4_pos_T_activated	T	22	133	319192	9746610	5.05094489525903	3.44810642805095	7.39885640634474	0.194774045767601	1.66669097341154e-07	scE2G_multiome	10	100	T.BMMC22_CD4_pos_T_activated	scE2G (Multiome)	#792374	21-1920 variants	10-100 Kb	64-64 biosample pairs
BMMC22_CD4_pos_T_activated	Treg	78	471	319192	9746610	5.0567942813566	4.1289017987412	6.19321302622331	0.103431124028063	4.44888384721927e-29	scE2G_ATAC	10	100	Treg.BMMC22_CD4_pos_T_activated	scE2G (scATAC)	#006479	21-1920 variants	10-100 Kb	64-64 biosample pairs
BMMC22_Lymph_prog	B	44	251	337638	9746610	5.06035779048963	3.86940624879851	6.61786830362421	0.136908698992003	4.1569135333049e-16	Kendall	10	100	B.BMMC22_Lymph_prog	Kendall correlation (access. at E x expr. at G)	#d3a9ce	21-1920 variants	10-100 Kb	64-64 biosample pairs
BMMC22_Naive_CD20_pos_B	B	41	251	314240	9746610	5.0664324626139	3.82917596320488	6.70346261046311	0.142853281492198	7.01472457703783e-15	scE2G_ATAC	10	100	B.BMMC22_Naive_CD20_pos_B	scE2G (scATAC)	#006479	21-1920 variants	10-100 Kb	64-64 biosample pairs
BMMC22_Naive_CD20_pos_B	B	41	251	314240	9746610	5.0664324626139	3.82917596320488	6.70346261046311	0.142853281492198	7.01472457703783e-15	ABC_distanceToTSS	10	100	B.BMMC22_Naive_CD20_pos_B	In element (ABC (A=scATAC)) & distance to TSS	#96a0b3	21-1920 variants	10-100 Kb	64-64 biosample pairs
BMMC22_CD8_pos_T	T	19	133	274700	9746610	5.06870352072391	3.34272484919461	7.68587201761133	0.212401235356572	2.74892391378283e-06	scABC	10	100	T.BMMC22_CD8_pos_T	ABC (A=scATAC, C=power law)	#0096a0	21-1920 variants	10-100 Kb	64-64 biosample pairs
PBMC_17_B	B	6	43	267445	9746610	5.08512813110455	2.42076130840455	10.6819817468057	0.37869989038054	0.339538952394588	ABC_distanceToTSS	100	250	B.PBMC_17_B	In element (ABC (A=scATAC)) & distance to TSS	#96a0b3	27-460 variants	100-250 Kb	55-55 biosample pairs
PBMC_22_CD4.M	T_CD4_pos	6	1882	6096	9746610	5.09730078572803	2.29220532938132	11.3351430463677	0.407760942620724	0.477243144789031	DIRECTNET	10	100	T_CD4_pos.PBMC_22_CD4.M	DIRECTNET (high-confidence)	#e0dcca	21-1920 variants	10-100 Kb	64-64 biosample pairs
BMMC22_CD4_pos_T_activated	Tfh	2	383	9974	9746610	5.10288106779978	1.28059965548569	20.3337515206761	0.705358290921954	1	SnapATAC	0	30000	Tfh.BMMC22_CD4_pos_T_activated	SnapATAC (p-value)	#5e5948	35-3772 variants	All variants	64-64 biosample pairs
BMMC22_CD4_pos_T_activated	Tfh	2	383	9974	9746610	5.10288106779978	1.28059965548569	20.3337515206761	0.705358290921954	1	FigR	0	30000	Tfh.BMMC22_CD4_pos_T_activated	FigR (p-value)	#bc9678	35-3772 variants	All variants	64-64 biosample pairs
BMMC22_CD4_pos_T_activated	Tfh	2	383	9974	9746610	5.10288106779978	1.28059965548569	20.3337515206761	0.705358290921954	1	ArchR	0	30000	Tfh.BMMC22_CD4_pos_T_activated	ArchR (high-confidence)	#dcbca1	35-3772 variants	All variants	64-64 biosample pairs
PBMC_25_NK	NK	3	224	25580	9746610	5.10300841896571	1.65826391986021	15.7035889234267	0.573510042561164	1	ScenicPlus	0	10	NK.PBMC_25_NK	SCENIC+ (importance)	#c5c1a5	21-1038 variants	0-10 Kb	60-60 biosample pairs
BMMC22_Transitional_B	B	7	43	310732	9746610	5.10619260925964	2.59250673223767	10.0571399250922	0.345837366230095	0.122129099325041	scE2G_ATAC	100	250	B.BMMC22_Transitional_B	scE2G (scATAC)	#006479	27-460 variants	100-250 Kb	55-55 biosample pairs
PBMC_20_CD4.N1	Treg	14	109	244801	9746610	5.1137788045703	3.13586187138916	8.3392492190633	0.249512017295558	0.000234055383807206	scE2G_ATAC	100	250	Treg.PBMC_20_CD4.N1	scE2G (scATAC)	#006479	27-460 variants	100-250 Kb	55-55 biosample pairs
BMMC22_Erythroblast	blood	248	1420	332359	9746610	5.12164510384982	4.57406101365364	5.73478326841032	0.0576920101262929	1.615274929427e-95	Kendall	10	100	blood.BMMC22_Erythroblast	Kendall correlation (access. at E x expr. at G)	#d3a9ce	21-1920 variants	10-100 Kb	64-64 biosample pairs
BMMC22_B1_B	B	39	251	294892	9746610	5.13548521484508	3.84869302530703	6.85251024658909	0.147166333751946	2.97413238236695e-14	ABC_distanceToTSS	10	100	B.BMMC22_B1_B	In element (ABC (A=scATAC)) & distance to TSS	#96a0b3	21-1920 variants	10-100 Kb	64-64 biosample pairs
GM12878	LCL	38	234	308166	9746610	5.13613708362642	3.83936202416031	6.87090823313855	0.148469587098888	6.5383772444755e-14	Kendall	100	250	LCL.GM12878	Kendall correlation (access. at E x expr. at G)	#d3a9ce	27-460 variants	100-250 Kb	55-55 biosample pairs
BMMC22_CD16_pos_Mono	macrophage	2	263	14429	9746610	5.13678752680952	1.29132404541666	20.4337448754561	0.704482233548169	1	FigR	10	100	macrophage.BMMC22_CD16_pos_Mono	FigR (p-value)	#bc9678	21-1920 variants	10-100 Kb	64-64 biosample pairs
BMMC22_CD8_pos_T_naive	T_CD8_pos	12	83	273822	9746610	5.14622066062968	3.04944442425155	8.68472528217722	0.266996321898392	0.00122255527819903	scE2G_multiome	100	250	T_CD8_pos.BMMC22_CD8_pos_T_naive	scE2G (Multiome)	#792374	27-460 variants	100-250 Kb	55-55 biosample pairs
PBMC_13_CD16.Mono	monocyte_CD16_pos	5	37	255915	9746610	5.14666768051681	2.27776019652064	11.6290504391718	0.415904000875681	0.810852033544185	scABC	100	250	monocyte_CD16_pos.PBMC_13_CD16.Mono	ABC (A=scATAC, C=power law)	#0096a0	27-460 variants	100-250 Kb	55-55 biosample pairs
BMMC22_CD4_pos_T_activated	Tfh	2	383	9885	9746610	5.14882506527415	1.29212730051436	20.5168635801149	0.705359193623048	1	DIRECTNET	0	30000	Tfh.BMMC22_CD4_pos_T_activated	DIRECTNET (high-confidence)	#e0dcca	35-3772 variants	All variants	64-64 biosample pairs
BMMC22_Plasma_cell	B	35	251	263920	9746610	5.14962505238217	3.78704979841917	7.0024529889181	0.156807273205084	1.23418430747678e-12	ABC_distanceToTSS	10	100	B.BMMC22_Plasma_cell	In element (ABC (A=scATAC)) & distance to TSS	#96a0b3	21-1920 variants	10-100 Kb	64-64 biosample pairs
PBMC_22_CD4.M	Tfh	5	32	295628	9746610	5.15143292414792	2.30281231181709	11.5238489197825	0.41079519815862	0.766556716789738	scE2G_multiome	100	250	Tfh.PBMC_22_CD4.M	scE2G (Multiome)	#792374	27-460 variants	100-250 Kb	55-55 biosample pairs
PBMC_25_NK	NK	1	59	32053	9746610	5.15386327835201	0.738157916289594	35.9845855551651	0.991520302657463	1	SnapATAC	100	250	NK.PBMC_25_NK	SnapATAC (p-value)	#5e5948	27-460 variants	100-250 Kb	55-55 biosample pairs
PBMC_25_NK	NK	1	59	32050	9746610	5.1543456992517	0.738227006408984	35.987954053087	0.991520305577743	1	ArchR	100	250	NK.PBMC_25_NK	ArchR (high-confidence)	#dcbca1	27-460 variants	100-250 Kb	55-55 biosample pairs
BMMC22_Transitional_B	B	1	155	12199	9746610	5.15463192382242	0.73059497595523	36.3679345527246	0.996850845115694	1	ScenicPlus	0	10	B.BMMC22_Transitional_B	SCENIC+ (importance)	#c5c1a5	21-1038 variants	0-10 Kb	60-60 biosample pairs
BMMC22_Naive_CD20_pos_B	B	7	42	314240	9746610	5.16940873217923	2.6287289992384	10.1656681415517	0.34503585935246	0.11064724123898	Kendall	250	1000	B.BMMC22_Naive_CD20_pos_B	Kendall correlation (access. at E x expr. at G)	#d3a9ce	29-353 variants	250-1000 Kb	43-43 biosample pairs
BMMC22_CD16_pos_Mono	macrophage	2	263	14288	9746610	5.18747950898198	1.30406562674041	20.6354213348686	0.704482917477828	1	DIRECTNET	10	100	macrophage.BMMC22_CD16_pos_Mono	DIRECTNET (high-confidence)	#e0dcca	21-1920 variants	10-100 Kb	64-64 biosample pairs
BMMC22_CD14_pos_Mono	monocyte	324	1354	448048	9746610	5.20541538570118	4.73378774782382	5.72403132146158	0.0484569259278475	1.54504655531828e-130	scE2G_ATAC	10	100	monocyte.BMMC22_CD14_pos_Mono	scE2G (scATAC)	#006479	21-1920 variants	10-100 Kb	64-64 biosample pairs
