feature	coefficient	test_chr	cluster	cell_count	atac_frag_per_cell	rna_umi_per_cell	log10_total_frag	log10_total_umi
numTSSEnhGene	-1.54080769482692	none	atac_1000_rna_100_cells_2000	2000	1000	100	6.30102999566398	5.30102999566398
normalizedATAC_prom	-1.16503028225692	none	atac_1000_rna_100_cells_2000	2000	1000	100	6.30102999566398	5.30102999566398
numNearbyEnhancers	0.182226892177166	none	atac_1000_rna_100_cells_2000	2000	1000	100	6.30102999566398	5.30102999566398
ubiqExpressed	-0.339948412373982	none	atac_1000_rna_100_cells_2000	2000	1000	100	6.30102999566398	5.30102999566398
numCandidateEnhGene	0.393054833427303	none	atac_1000_rna_100_cells_2000	2000	1000	100	6.30102999566398	5.30102999566398
ARC.E2G.Score	1.75428327235559	none	atac_1000_rna_100_cells_2000	2000	1000	100	6.30102999566398	5.30102999566398
numTSSEnhGene	-1.59452267590145	none	atac_2000_rna_200_cells_2000	2000	2000	200	6.60205999132796	5.60205999132796
normalizedATAC_prom	-1.2112953508449	none	atac_2000_rna_200_cells_2000	2000	2000	200	6.60205999132796	5.60205999132796
numNearbyEnhancers	0.124902755319086	none	atac_2000_rna_200_cells_2000	2000	2000	200	6.60205999132796	5.60205999132796
ubiqExpressed	-0.317586857431906	none	atac_2000_rna_200_cells_2000	2000	2000	200	6.60205999132796	5.60205999132796
numCandidateEnhGene	0.497159689908473	none	atac_2000_rna_200_cells_2000	2000	2000	200	6.60205999132796	5.60205999132796
ARC.E2G.Score	1.83459083292126	none	atac_2000_rna_200_cells_2000	2000	2000	200	6.60205999132796	5.60205999132796
numTSSEnhGene	-1.60731612386945	none	atac_4000_rna_400_cells_2000	2000	4000	400	6.90308998699194	5.90308998699194
normalizedATAC_prom	-1.30166035768003	none	atac_4000_rna_400_cells_2000	2000	4000	400	6.90308998699194	5.90308998699194
numNearbyEnhancers	0.213605137185898	none	atac_4000_rna_400_cells_2000	2000	4000	400	6.90308998699194	5.90308998699194
ubiqExpressed	-0.337704414791672	none	atac_4000_rna_400_cells_2000	2000	4000	400	6.90308998699194	5.90308998699194
numCandidateEnhGene	0.438121310462233	none	atac_4000_rna_400_cells_2000	2000	4000	400	6.90308998699194	5.90308998699194
ARC.E2G.Score	1.74439661282288	none	atac_4000_rna_400_cells_2000	2000	4000	400	6.90308998699194	5.90308998699194
numTSSEnhGene	-1.49090933946415	none	atac_10000_rna_1000_cells_2000	2000	10000	1000	7.30102999566398	6.30102999566398
normalizedATAC_prom	-1.04140217975415	none	atac_10000_rna_1000_cells_2000	2000	10000	1000	7.30102999566398	6.30102999566398
numNearbyEnhancers	0.217619913566784	none	atac_10000_rna_1000_cells_2000	2000	10000	1000	7.30102999566398	6.30102999566398
ubiqExpressed	-0.335090605878919	none	atac_10000_rna_1000_cells_2000	2000	10000	1000	7.30102999566398	6.30102999566398
numCandidateEnhGene	0.428680276700657	none	atac_10000_rna_1000_cells_2000	2000	10000	1000	7.30102999566398	6.30102999566398
ARC.E2G.Score	1.85988561160048	none	atac_10000_rna_1000_cells_2000	2000	10000	1000	7.30102999566398	6.30102999566398
numTSSEnhGene	-1.54012174315102	none	atac_20000_rna_2000_cells_2000	2000	20000	2000	7.60205999132796	6.60205999132796
normalizedATAC_prom	-1.36044415766899	none	atac_20000_rna_2000_cells_2000	2000	20000	2000	7.60205999132796	6.60205999132796
numNearbyEnhancers	0.151173877219341	none	atac_20000_rna_2000_cells_2000	2000	20000	2000	7.60205999132796	6.60205999132796
ubiqExpressed	-0.319278410461585	none	atac_20000_rna_2000_cells_2000	2000	20000	2000	7.60205999132796	6.60205999132796
numCandidateEnhGene	0.480579834638422	none	atac_20000_rna_2000_cells_2000	2000	20000	2000	7.60205999132796	6.60205999132796
ARC.E2G.Score	1.83263635267701	none	atac_20000_rna_2000_cells_2000	2000	20000	2000	7.60205999132796	6.60205999132796
numTSSEnhGene	-1.58687701978009	none	atac_30000_rna_3000_cells_2000	2000	30000	3000	7.77815125038364	6.77815125038364
normalizedATAC_prom	-1.27653007065973	none	atac_30000_rna_3000_cells_2000	2000	30000	3000	7.77815125038364	6.77815125038364
numNearbyEnhancers	0.204053502491941	none	atac_30000_rna_3000_cells_2000	2000	30000	3000	7.77815125038364	6.77815125038364
ubiqExpressed	-0.333268705477413	none	atac_30000_rna_3000_cells_2000	2000	30000	3000	7.77815125038364	6.77815125038364
numCandidateEnhGene	0.538621088759037	none	atac_30000_rna_3000_cells_2000	2000	30000	3000	7.77815125038364	6.77815125038364
ARC.E2G.Score	1.85597008110514	none	atac_30000_rna_3000_cells_2000	2000	30000	3000	7.77815125038364	6.77815125038364
numTSSEnhGene	-1.51657134621948	none	atac_33387_rna_3339_cells_2000	2000	33387	3339	7.82460739279624	6.82464641471835
normalizedATAC_prom	-1.23685427088851	none	atac_33387_rna_3339_cells_2000	2000	33387	3339	7.82460739279624	6.82464641471835
numNearbyEnhancers	0.213588476625365	none	atac_33387_rna_3339_cells_2000	2000	33387	3339	7.82460739279624	6.82464641471835
ubiqExpressed	-0.329855140347429	none	atac_33387_rna_3339_cells_2000	2000	33387	3339	7.82460739279624	6.82464641471835
numCandidateEnhGene	0.499572648741897	none	atac_33387_rna_3339_cells_2000	2000	33387	3339	7.82460739279624	6.82464641471835
ARC.E2G.Score	1.84638540813289	none	atac_33387_rna_3339_cells_2000	2000	33387	3339	7.82460739279624	6.82464641471835
numTSSEnhGene	-1.65104497260639	none	atac_1000_rna_100_cells_5000	5000	1000	100	6.69897000433602	5.69897000433602
normalizedATAC_prom	-1.23441065401845	none	atac_1000_rna_100_cells_5000	5000	1000	100	6.69897000433602	5.69897000433602
numNearbyEnhancers	0.18659361279716	none	atac_1000_rna_100_cells_5000	5000	1000	100	6.69897000433602	5.69897000433602
ubiqExpressed	-0.32694874160159	none	atac_1000_rna_100_cells_5000	5000	1000	100	6.69897000433602	5.69897000433602
numCandidateEnhGene	0.553900617031999	none	atac_1000_rna_100_cells_5000	5000	1000	100	6.69897000433602	5.69897000433602
ARC.E2G.Score	1.89898585579899	none	atac_1000_rna_100_cells_5000	5000	1000	100	6.69897000433602	5.69897000433602
numTSSEnhGene	-1.48107575691335	none	atac_2000_rna_200_cells_5000	5000	2000	200	7	6
normalizedATAC_prom	-1.24124442567234	none	atac_2000_rna_200_cells_5000	5000	2000	200	7	6
numNearbyEnhancers	0.169730838166743	none	atac_2000_rna_200_cells_5000	5000	2000	200	7	6
ubiqExpressed	-0.332100906927933	none	atac_2000_rna_200_cells_5000	5000	2000	200	7	6
numCandidateEnhGene	0.386418902517219	none	atac_2000_rna_200_cells_5000	5000	2000	200	7	6
ARC.E2G.Score	1.82202371215708	none	atac_2000_rna_200_cells_5000	5000	2000	200	7	6
numTSSEnhGene	-1.57450316699515	none	atac_4000_rna_400_cells_5000	5000	4000	400	7.30102999566398	6.30102999566398
normalizedATAC_prom	-1.14751668799596	none	atac_4000_rna_400_cells_5000	5000	4000	400	7.30102999566398	6.30102999566398
numNearbyEnhancers	0.180700021124312	none	atac_4000_rna_400_cells_5000	5000	4000	400	7.30102999566398	6.30102999566398
ubiqExpressed	-0.341880222847256	none	atac_4000_rna_400_cells_5000	5000	4000	400	7.30102999566398	6.30102999566398
numCandidateEnhGene	0.499453385767296	none	atac_4000_rna_400_cells_5000	5000	4000	400	7.30102999566398	6.30102999566398
ARC.E2G.Score	1.88134296260074	none	atac_4000_rna_400_cells_5000	5000	4000	400	7.30102999566398	6.30102999566398
numTSSEnhGene	-1.49475165683897	none	atac_10000_rna_1000_cells_5000	5000	10000	1000	7.69897000433602	6.69897000433602
normalizedATAC_prom	-1.35093122903504	none	atac_10000_rna_1000_cells_5000	5000	10000	1000	7.69897000433602	6.69897000433602
numNearbyEnhancers	0.158512302367438	none	atac_10000_rna_1000_cells_5000	5000	10000	1000	7.69897000433602	6.69897000433602
ubiqExpressed	-0.317719595123393	none	atac_10000_rna_1000_cells_5000	5000	10000	1000	7.69897000433602	6.69897000433602
numCandidateEnhGene	0.39753171745953	none	atac_10000_rna_1000_cells_5000	5000	10000	1000	7.69897000433602	6.69897000433602
ARC.E2G.Score	1.70473010866786	none	atac_10000_rna_1000_cells_5000	5000	10000	1000	7.69897000433602	6.69897000433602
numTSSEnhGene	-1.51292509287242	none	atac_20000_rna_2000_cells_5000	5000	20000	2000	8	7
normalizedATAC_prom	-1.35573732951959	none	atac_20000_rna_2000_cells_5000	5000	20000	2000	8	7
numNearbyEnhancers	0.212764275118925	none	atac_20000_rna_2000_cells_5000	5000	20000	2000	8	7
ubiqExpressed	-0.31040228357749	none	atac_20000_rna_2000_cells_5000	5000	20000	2000	8	7
numCandidateEnhGene	0.38209056211456	none	atac_20000_rna_2000_cells_5000	5000	20000	2000	8	7
ARC.E2G.Score	1.59115187165104	none	atac_20000_rna_2000_cells_5000	5000	20000	2000	8	7
numTSSEnhGene	-1.50312944048558	none	atac_30000_rna_3000_cells_5000	5000	30000	3000	8.17609125905568	7.17609125905568
normalizedATAC_prom	-1.31598527115478	none	atac_30000_rna_3000_cells_5000	5000	30000	3000	8.17609125905568	7.17609125905568
numNearbyEnhancers	0.199330702035704	none	atac_30000_rna_3000_cells_5000	5000	30000	3000	8.17609125905568	7.17609125905568
ubiqExpressed	-0.321954729634508	none	atac_30000_rna_3000_cells_5000	5000	30000	3000	8.17609125905568	7.17609125905568
numCandidateEnhGene	0.490636368182791	none	atac_30000_rna_3000_cells_5000	5000	30000	3000	8.17609125905568	7.17609125905568
ARC.E2G.Score	1.72410279039486	none	atac_30000_rna_3000_cells_5000	5000	30000	3000	8.17609125905568	7.17609125905568
numTSSEnhGene	-1.50965822024551	none	atac_33387_rna_3339_cells_5000	5000	33387	3339	8.22254740146827	7.22258642339039
normalizedATAC_prom	-1.31109442450758	none	atac_33387_rna_3339_cells_5000	5000	33387	3339	8.22254740146827	7.22258642339039
numNearbyEnhancers	0.130383545258957	none	atac_33387_rna_3339_cells_5000	5000	33387	3339	8.22254740146827	7.22258642339039
ubiqExpressed	-0.339535838929607	none	atac_33387_rna_3339_cells_5000	5000	33387	3339	8.22254740146827	7.22258642339039
numCandidateEnhGene	0.511069842184203	none	atac_33387_rna_3339_cells_5000	5000	33387	3339	8.22254740146827	7.22258642339039
ARC.E2G.Score	1.76166455946304	none	atac_33387_rna_3339_cells_5000	5000	33387	3339	8.22254740146827	7.22258642339039
numTSSEnhGene	-1.45809788424362	none	atac_1000_rna_100_cells_7821	7821	1000	100	6.89326228588799	5.89326228588799
normalizedATAC_prom	-1.24210144852982	none	atac_1000_rna_100_cells_7821	7821	1000	100	6.89326228588799	5.89326228588799
numNearbyEnhancers	0.144388082084417	none	atac_1000_rna_100_cells_7821	7821	1000	100	6.89326228588799	5.89326228588799
ubiqExpressed	-0.311574227099849	none	atac_1000_rna_100_cells_7821	7821	1000	100	6.89326228588799	5.89326228588799
numCandidateEnhGene	0.290310690087947	none	atac_1000_rna_100_cells_7821	7821	1000	100	6.89326228588799	5.89326228588799
ARC.E2G.Score	1.68577305322112	none	atac_1000_rna_100_cells_7821	7821	1000	100	6.89326228588799	5.89326228588799
numTSSEnhGene	-1.53653739136256	none	atac_2000_rna_200_cells_7821	7821	2000	200	7.19429228155197	6.19429228155197
normalizedATAC_prom	-1.31936591142541	none	atac_2000_rna_200_cells_7821	7821	2000	200	7.19429228155197	6.19429228155197
numNearbyEnhancers	0.152295031483213	none	atac_2000_rna_200_cells_7821	7821	2000	200	7.19429228155197	6.19429228155197
ubiqExpressed	-0.331352403899439	none	atac_2000_rna_200_cells_7821	7821	2000	200	7.19429228155197	6.19429228155197
numCandidateEnhGene	0.40867035315562	none	atac_2000_rna_200_cells_7821	7821	2000	200	7.19429228155197	6.19429228155197
ARC.E2G.Score	1.81632542505159	none	atac_2000_rna_200_cells_7821	7821	2000	200	7.19429228155197	6.19429228155197
numTSSEnhGene	-1.51535446208962	none	atac_4000_rna_400_cells_7821	7821	4000	400	7.49532227721595	6.49532227721595
normalizedATAC_prom	-1.19944150488327	none	atac_4000_rna_400_cells_7821	7821	4000	400	7.49532227721595	6.49532227721595
numNearbyEnhancers	0.186901242226687	none	atac_4000_rna_400_cells_7821	7821	4000	400	7.49532227721595	6.49532227721595
ubiqExpressed	-0.353598492020563	none	atac_4000_rna_400_cells_7821	7821	4000	400	7.49532227721595	6.49532227721595
numCandidateEnhGene	0.461326540335492	none	atac_4000_rna_400_cells_7821	7821	4000	400	7.49532227721595	6.49532227721595
ARC.E2G.Score	1.83784373217592	none	atac_4000_rna_400_cells_7821	7821	4000	400	7.49532227721595	6.49532227721595
numTSSEnhGene	-1.52497745501783	none	atac_10000_rna_1000_cells_7821	7821	10000	1000	7.89326228588799	6.89326228588799
normalizedATAC_prom	-1.38156904750143	none	atac_10000_rna_1000_cells_7821	7821	10000	1000	7.89326228588799	6.89326228588799
numNearbyEnhancers	0.191185799300708	none	atac_10000_rna_1000_cells_7821	7821	10000	1000	7.89326228588799	6.89326228588799
ubiqExpressed	-0.317678457731892	none	atac_10000_rna_1000_cells_7821	7821	10000	1000	7.89326228588799	6.89326228588799
numCandidateEnhGene	0.414090767138712	none	atac_10000_rna_1000_cells_7821	7821	10000	1000	7.89326228588799	6.89326228588799
ARC.E2G.Score	1.648577415474	none	atac_10000_rna_1000_cells_7821	7821	10000	1000	7.89326228588799	6.89326228588799
numTSSEnhGene	-1.47865410208928	none	atac_20000_rna_2000_cells_7821	7821	20000	2000	8.19429228155197	7.19429228155197
normalizedATAC_prom	-1.38338185278564	none	atac_20000_rna_2000_cells_7821	7821	20000	2000	8.19429228155197	7.19429228155197
numNearbyEnhancers	0.172065425955027	none	atac_20000_rna_2000_cells_7821	7821	20000	2000	8.19429228155197	7.19429228155197
ubiqExpressed	-0.316932763921141	none	atac_20000_rna_2000_cells_7821	7821	20000	2000	8.19429228155197	7.19429228155197
numCandidateEnhGene	0.389117598885253	none	atac_20000_rna_2000_cells_7821	7821	20000	2000	8.19429228155197	7.19429228155197
ARC.E2G.Score	1.60353228833791	none	atac_20000_rna_2000_cells_7821	7821	20000	2000	8.19429228155197	7.19429228155197
numTSSEnhGene	-1.44820190908942	none	atac_30000_rna_3000_cells_7821	7821	30000	3000	8.37038354060765	7.37038354060765
normalizedATAC_prom	-1.21516789203343	none	atac_30000_rna_3000_cells_7821	7821	30000	3000	8.37038354060765	7.37038354060765
numNearbyEnhancers	0.156054934111507	none	atac_30000_rna_3000_cells_7821	7821	30000	3000	8.37038354060765	7.37038354060765
ubiqExpressed	-0.323320644895799	none	atac_30000_rna_3000_cells_7821	7821	30000	3000	8.37038354060765	7.37038354060765
numCandidateEnhGene	0.464001243985092	none	atac_30000_rna_3000_cells_7821	7821	30000	3000	8.37038354060765	7.37038354060765
ARC.E2G.Score	1.71592712089405	none	atac_30000_rna_3000_cells_7821	7821	30000	3000	8.37038354060765	7.37038354060765
numTSSEnhGene	-1.45700957313102	none	atac_33387_rna_3339_cells_7821	7821	33387	3339	8.41683968302025	7.41687870494236
normalizedATAC_prom	-1.21250339623766	none	atac_33387_rna_3339_cells_7821	7821	33387	3339	8.41683968302025	7.41687870494236
numNearbyEnhancers	0.181592118057267	none	atac_33387_rna_3339_cells_7821	7821	33387	3339	8.41683968302025	7.41687870494236
ubiqExpressed	-0.32397173474858	none	atac_33387_rna_3339_cells_7821	7821	33387	3339	8.41683968302025	7.41687870494236
numCandidateEnhGene	0.467932127021463	none	atac_33387_rna_3339_cells_7821	7821	33387	3339	8.41683968302025	7.41687870494236
ARC.E2G.Score	1.67394489719586	none	atac_33387_rna_3339_cells_7821	7821	33387	3339	8.41683968302025	7.41687870494236
