numTSSEnhGene	distanceToTSS	normalizedATAC_enh	normalizedATAC_prom	numNearbyEnhancers	sumNearbyEnhancers	ubiqExpressed	numCandidateEnhGene	powerlawContact	ABC.Score	Kendall	features	n_features	AUPRC	AUPRC_95CI_low	AUPRC_95CI_high
1	0	1	0	1	0	0	1	0	0	1	['numTSSEnhGene', 'normalizedATAC_enh', 'numNearbyEnhancers', 'numCandidateEnhGene', 'Kendall']	5	0.5952521208703143	0.5405611817828975	0.6460086254911029
0	1	1	0	1	0	0	0	0	1	1	['distanceToTSS', 'normalizedATAC_enh', 'numNearbyEnhancers', 'ABC.Score', 'Kendall']	5	0.5952136241050673	0.5390133719591428	0.6393283979584574
0	1	1	1	0	0	0	1	0	1	1	['distanceToTSS', 'normalizedATAC_enh', 'normalizedATAC_prom', 'numCandidateEnhGene', 'ABC.Score', 'Kendall']	6	0.5951856250098208	0.541791226338168	0.6394504429021974
0	0	0	0	1	0	0	0	1	1	1	['numNearbyEnhancers', 'powerlawContact', 'ABC.Score', 'Kendall']	4	0.5951558071274431	0.540523523472305	0.6456317674061873
1	0	0	1	0	1	0	1	0	1	0	['numTSSEnhGene', 'normalizedATAC_prom', 'sumNearbyEnhancers', 'numCandidateEnhGene', 'ABC.Score']	5	0.595143699703425	0.5392354631058458	0.6447387871506564
1	0	0	0	0	1	0	1	0	0	1	['numTSSEnhGene', 'sumNearbyEnhancers', 'numCandidateEnhGene', 'Kendall']	4	0.5950241064693484	0.5396412619612049	0.6416670307962873
0	0	0	0	1	0	0	0	0	1	1	['numNearbyEnhancers', 'ABC.Score', 'Kendall']	3	0.5949909270378121	0.5398247536002716	0.6376344632080416
0	0	0	1	0	0	0	0	0	1	1	['normalizedATAC_prom', 'ABC.Score', 'Kendall']	3	0.5947206481456804	0.5426162112597432	0.6447634644424426
0	1	0	0	1	1	0	0	0	1	1	['distanceToTSS', 'numNearbyEnhancers', 'sumNearbyEnhancers', 'ABC.Score', 'Kendall']	5	0.5946810522122332	0.5409445524296419	0.6403860340099551
0	1	1	1	1	1	0	1	0	1	1	['distanceToTSS', 'normalizedATAC_enh', 'normalizedATAC_prom', 'numNearbyEnhancers', 'sumNearbyEnhancers', 'numCandidateEnhGene', 'ABC.Score', 'Kendall']	8	0.5946320812574784	0.5460699364389029	0.6442346040781647
1	0	1	1	1	0	1	1	1	0	0	['numTSSEnhGene', 'normalizedATAC_enh', 'normalizedATAC_prom', 'numNearbyEnhancers', 'ubiqExpressed', 'numCandidateEnhGene', 'powerlawContact']	7	0.5945897034504792	0.5351990237050218	0.6374142273159901
1	1	1	1	1	0	1	0	1	0	0	['numTSSEnhGene', 'distanceToTSS', 'normalizedATAC_enh', 'normalizedATAC_prom', 'numNearbyEnhancers', 'ubiqExpressed', 'powerlawContact']	7	0.5945821299011339	0.542677561582719	0.6442476528837896
0	0	1	0	1	1	0	1	0	1	1	['normalizedATAC_enh', 'numNearbyEnhancers', 'sumNearbyEnhancers', 'numCandidateEnhGene', 'ABC.Score', 'Kendall']	6	0.5945566336629688	0.5423229744073598	0.6437171220109894
1	0	1	1	0	1	1	0	1	0	0	['numTSSEnhGene', 'normalizedATAC_enh', 'normalizedATAC_prom', 'sumNearbyEnhancers', 'ubiqExpressed', 'powerlawContact']	6	0.5945428466040312	0.5353468198638632	0.6393787304980028
0	1	0	0	1	0	0	0	1	1	1	['distanceToTSS', 'numNearbyEnhancers', 'powerlawContact', 'ABC.Score', 'Kendall']	5	0.5944459689611181	0.5424957287717265	0.6443345333075821
0	0	1	0	0	0	0	0	1	1	1	['normalizedATAC_enh', 'powerlawContact', 'ABC.Score', 'Kendall']	4	0.5944380946506231	0.5424581860719513	0.6414535046710041
0	0	0	0	0	1	0	1	1	1	1	['sumNearbyEnhancers', 'numCandidateEnhGene', 'powerlawContact', 'ABC.Score', 'Kendall']	5	0.5944094669964725	0.5365118478022708	0.637909425222075
1	1	1	0	0	1	0	1	0	0	1	['numTSSEnhGene', 'distanceToTSS', 'normalizedATAC_enh', 'sumNearbyEnhancers', 'numCandidateEnhGene', 'Kendall']	6	0.5943047244862415	0.5424880431341319	0.6408804234716781
1	1	1	1	0	0	1	1	1	0	0	['numTSSEnhGene', 'distanceToTSS', 'normalizedATAC_enh', 'normalizedATAC_prom', 'ubiqExpressed', 'numCandidateEnhGene', 'powerlawContact']	7	0.5941995612087501	0.5428322706883104	0.6442693725241734
0	1	0	0	0	0	0	0	1	1	1	['distanceToTSS', 'powerlawContact', 'ABC.Score', 'Kendall']	4	0.5941110903092102	0.5373607868709734	0.6368644295452838
1	0	0	1	0	1	0	0	0	0	1	['numTSSEnhGene', 'normalizedATAC_prom', 'sumNearbyEnhancers', 'Kendall']	4	0.5940222467917906	0.5427728122443384	0.6377122022705035
1	1	1	0	1	1	0	0	0	0	1	['numTSSEnhGene', 'distanceToTSS', 'normalizedATAC_enh', 'numNearbyEnhancers', 'sumNearbyEnhancers', 'Kendall']	6	0.5940185876308355	0.5432628198594168	0.654282691665401
0	0	0	0	0	1	0	1	0	1	1	['sumNearbyEnhancers', 'numCandidateEnhGene', 'ABC.Score', 'Kendall']	4	0.5939433039890514	0.5403824034360797	0.6453249114180151
1	1	0	0	1	1	0	0	1	0	1	['numTSSEnhGene', 'distanceToTSS', 'numNearbyEnhancers', 'sumNearbyEnhancers', 'powerlawContact', 'Kendall']	6	0.5939305591000563	0.541530691128145	0.6448138966676776
0	1	1	0	1	0	0	1	1	1	1	['distanceToTSS', 'normalizedATAC_enh', 'numNearbyEnhancers', 'numCandidateEnhGene', 'powerlawContact', 'ABC.Score', 'Kendall']	7	0.5939105878087255	0.5404682853741304	0.6413286567338546
1	0	0	1	1	0	0	0	0	1	0	['numTSSEnhGene', 'normalizedATAC_prom', 'numNearbyEnhancers', 'ABC.Score']	4	0.5938906685525281	0.5439781855440534	0.6434701465506742
1	1	0	0	1	1	0	1	0	0	1	['numTSSEnhGene', 'distanceToTSS', 'numNearbyEnhancers', 'sumNearbyEnhancers', 'numCandidateEnhGene', 'Kendall']	6	0.5937798066530547	0.5393923567569643	0.6448494127140642
0	1	1	0	0	1	0	1	1	1	1	['distanceToTSS', 'normalizedATAC_enh', 'sumNearbyEnhancers', 'numCandidateEnhGene', 'powerlawContact', 'ABC.Score', 'Kendall']	7	0.5937218129398009	0.5376379055395143	0.6400835208240284
1	1	0	1	1	0	0	1	0	1	0	['numTSSEnhGene', 'distanceToTSS', 'normalizedATAC_prom', 'numNearbyEnhancers', 'numCandidateEnhGene', 'ABC.Score']	6	0.5937202733731849	0.541335452949237	0.6491999950999398
0	1	1	0	1	0	0	1	0	1	1	['distanceToTSS', 'normalizedATAC_enh', 'numNearbyEnhancers', 'numCandidateEnhGene', 'ABC.Score', 'Kendall']	6	0.5936592638319739	0.5425989141293281	0.6422791931015239
1	0	0	1	1	0	0	0	1	1	0	['numTSSEnhGene', 'normalizedATAC_prom', 'numNearbyEnhancers', 'powerlawContact', 'ABC.Score']	5	0.593632865409771	0.5388320623483405	0.6366926216765084
0	0	0	0	1	1	0	0	1	1	1	['numNearbyEnhancers', 'sumNearbyEnhancers', 'powerlawContact', 'ABC.Score', 'Kendall']	5	0.5936270961604935	0.5388416540926797	0.6388662630664359
1	0	0	1	1	1	0	1	0	1	0	['numTSSEnhGene', 'normalizedATAC_prom', 'numNearbyEnhancers', 'sumNearbyEnhancers', 'numCandidateEnhGene', 'ABC.Score']	6	0.5935425128337627	0.5431052269752062	0.6391609015601594
1	1	1	1	1	0	1	1	0	0	0	['numTSSEnhGene', 'distanceToTSS', 'normalizedATAC_enh', 'normalizedATAC_prom', 'numNearbyEnhancers', 'ubiqExpressed', 'numCandidateEnhGene']	7	0.5934153240654497	0.5335287779935841	0.6375598465024471
0	0	1	0	0	1	0	1	1	1	1	['normalizedATAC_enh', 'sumNearbyEnhancers', 'numCandidateEnhGene', 'powerlawContact', 'ABC.Score', 'Kendall']	6	0.5933913581386044	0.5397440145954163	0.6389083506817007
0	0	0	0	0	0	0	1	0	1	1	['numCandidateEnhGene', 'ABC.Score', 'Kendall']	3	0.5933646251255532	0.531779876273284	0.6400455080956334
0	1	1	0	0	0	0	1	1	1	1	['distanceToTSS', 'normalizedATAC_enh', 'numCandidateEnhGene', 'powerlawContact', 'ABC.Score', 'Kendall']	6	0.5933387581427713	0.5354955425782796	0.6407016719515161
0	1	0	0	1	1	0	1	0	1	1	['distanceToTSS', 'numNearbyEnhancers', 'sumNearbyEnhancers', 'numCandidateEnhGene', 'ABC.Score', 'Kendall']	6	0.5932515381171091	0.5399266190171368	0.6376371562549692
0	0	1	0	0	1	0	1	0	1	1	['normalizedATAC_enh', 'sumNearbyEnhancers', 'numCandidateEnhGene', 'ABC.Score', 'Kendall']	5	0.5931772334199162	0.54383068087053	0.6431392998539504
1	0	0	0	1	1	0	0	1	0	1	['numTSSEnhGene', 'numNearbyEnhancers', 'sumNearbyEnhancers', 'powerlawContact', 'Kendall']	5	0.5931374145138206	0.535195910238762	0.641527992639168
0	1	1	0	0	1	0	0	0	1	1	['distanceToTSS', 'normalizedATAC_enh', 'sumNearbyEnhancers', 'ABC.Score', 'Kendall']	5	0.5930517228824503	0.5338067168192254	0.633382088439212
1	1	1	1	0	1	1	0	1	0	0	['numTSSEnhGene', 'distanceToTSS', 'normalizedATAC_enh', 'normalizedATAC_prom', 'sumNearbyEnhancers', 'ubiqExpressed', 'powerlawContact']	7	0.5930002403476576	0.536980872540933	0.6418100011085495
0	1	1	0	1	1	0	1	1	1	1	['distanceToTSS', 'normalizedATAC_enh', 'numNearbyEnhancers', 'sumNearbyEnhancers', 'numCandidateEnhGene', 'powerlawContact', 'ABC.Score', 'Kendall']	8	0.5929782294015606	0.5402655541234724	0.6409468401201287
1	1	0	1	0	1	0	1	0	1	0	['numTSSEnhGene', 'distanceToTSS', 'normalizedATAC_prom', 'sumNearbyEnhancers', 'numCandidateEnhGene', 'ABC.Score']	6	0.592968615307489	0.538433524791431	0.6428175488226969
1	0	0	1	0	1	0	1	1	1	0	['numTSSEnhGene', 'normalizedATAC_prom', 'sumNearbyEnhancers', 'numCandidateEnhGene', 'powerlawContact', 'ABC.Score']	6	0.5929503195508783	0.543061586684115	0.6427086497803305
0	1	0	0	0	0	0	0	0	1	1	['distanceToTSS', 'ABC.Score', 'Kendall']	3	0.5929107360092458	0.5390922910653831	0.644496647555843
1	0	1	0	1	1	0	1	0	0	1	['numTSSEnhGene', 'normalizedATAC_enh', 'numNearbyEnhancers', 'sumNearbyEnhancers', 'numCandidateEnhGene', 'Kendall']	6	0.5928891534138249	0.5343599077688067	0.6355446639005143
0	0	0	0	1	1	0	1	1	1	1	['numNearbyEnhancers', 'sumNearbyEnhancers', 'numCandidateEnhGene', 'powerlawContact', 'ABC.Score', 'Kendall']	6	0.592868351780578	0.5337950619086786	0.636899064237351
1	0	0	0	0	0	0	1	0	0	1	['numTSSEnhGene', 'numCandidateEnhGene', 'Kendall']	3	0.5928440835824451	0.5334045048491104	0.6376337304715463
0	0	0	0	0	1	0	0	1	1	1	['sumNearbyEnhancers', 'powerlawContact', 'ABC.Score', 'Kendall']	4	0.5927875453005337	0.5349601213758192	0.6370245064411452
1	1	1	0	1	1	0	1	0	0	1	['numTSSEnhGene', 'distanceToTSS', 'normalizedATAC_enh', 'numNearbyEnhancers', 'sumNearbyEnhancers', 'numCandidateEnhGene', 'Kendall']	7	0.5927837384940888	0.5380463286168857	0.6421253233511452
1	0	0	0	1	1	0	1	1	0	1	['numTSSEnhGene', 'numNearbyEnhancers', 'sumNearbyEnhancers', 'numCandidateEnhGene', 'powerlawContact', 'Kendall']	6	0.592762984281473	0.5362926331122482	0.6409181374293211
0	1	1	0	0	0	0	0	0	1	1	['distanceToTSS', 'normalizedATAC_enh', 'ABC.Score', 'Kendall']	4	0.5927261831388801	0.5386421235931638	0.6396991991541893
0	0	1	0	1	1	0	1	1	1	1	['normalizedATAC_enh', 'numNearbyEnhancers', 'sumNearbyEnhancers', 'numCandidateEnhGene', 'powerlawContact', 'ABC.Score', 'Kendall']	7	0.5926941195989989	0.5413668657871663	0.6404243849050097
1	1	0	1	1	0	0	0	0	1	0	['numTSSEnhGene', 'distanceToTSS', 'normalizedATAC_prom', 'numNearbyEnhancers', 'ABC.Score']	5	0.5926231794560152	0.5423703247042084	0.6411358997790451
1	1	1	1	0	0	1	1	0	0	0	['numTSSEnhGene', 'distanceToTSS', 'normalizedATAC_enh', 'normalizedATAC_prom', 'ubiqExpressed', 'numCandidateEnhGene']	6	0.5926136739153426	0.5386395971693408	0.6380302040186631
0	1	0	0	0	0	0	1	0	1	1	['distanceToTSS', 'numCandidateEnhGene', 'ABC.Score', 'Kendall']	4	0.5925632333230869	0.5355128716675579	0.6380548860668335
0	1	0	0	1	0	0	1	1	1	1	['distanceToTSS', 'numNearbyEnhancers', 'numCandidateEnhGene', 'powerlawContact', 'ABC.Score', 'Kendall']	6	0.5925402254778367	0.5404879510636525	0.6410816605986882
1	0	1	1	1	0	0	1	0	1	0	['numTSSEnhGene', 'normalizedATAC_enh', 'normalizedATAC_prom', 'numNearbyEnhancers', 'numCandidateEnhGene', 'ABC.Score']	6	0.5925105242518626	0.537411290046059	0.638097754934432
0	1	0	0	1	1	0	0	1	1	1	['distanceToTSS', 'numNearbyEnhancers', 'sumNearbyEnhancers', 'powerlawContact', 'ABC.Score', 'Kendall']	6	0.5924690846482501	0.541449017035411	0.6420653110427961
1	1	1	1	1	0	1	0	0	0	0	['numTSSEnhGene', 'distanceToTSS', 'normalizedATAC_enh', 'normalizedATAC_prom', 'numNearbyEnhancers', 'ubiqExpressed']	6	0.5924592180031075	0.542436797203192	0.6412571221270441
1	0	1	1	1	0	1	1	0	0	0	['numTSSEnhGene', 'normalizedATAC_enh', 'normalizedATAC_prom', 'numNearbyEnhancers', 'ubiqExpressed', 'numCandidateEnhGene']	6	0.5924038827097734	0.5403919111458856	0.6449455154972087
1	1	0	1	1	0	0	0	1	1	0	['numTSSEnhGene', 'distanceToTSS', 'normalizedATAC_prom', 'numNearbyEnhancers', 'powerlawContact', 'ABC.Score']	6	0.5923068992113298	0.5346184414157285	0.637483008927308
0	1	1	0	0	1	0	1	0	1	1	['distanceToTSS', 'normalizedATAC_enh', 'sumNearbyEnhancers', 'numCandidateEnhGene', 'ABC.Score', 'Kendall']	6	0.5922948376236424	0.5351228738293698	0.6428761721959647
0	1	1	0	1	1	0	0	0	1	1	['distanceToTSS', 'normalizedATAC_enh', 'numNearbyEnhancers', 'sumNearbyEnhancers', 'ABC.Score', 'Kendall']	6	0.5922192520567275	0.5312465331351374	0.637458029597024
0	1	0	0	0	1	0	0	0	1	1	['distanceToTSS', 'sumNearbyEnhancers', 'ABC.Score', 'Kendall']	4	0.5921401299870425	0.5435777128650113	0.6397380376744722
1	0	0	1	1	1	0	1	1	1	0	['numTSSEnhGene', 'normalizedATAC_prom', 'numNearbyEnhancers', 'sumNearbyEnhancers', 'numCandidateEnhGene', 'powerlawContact', 'ABC.Score']	7	0.5920630543716556	0.5406000635166597	0.6392571213567716
0	0	0	0	0	0	0	0	1	1	1	['powerlawContact', 'ABC.Score', 'Kendall']	3	0.5920320705785476	0.5351891392433987	0.64016377674489
1	0	1	1	0	1	0	1	0	1	0	['numTSSEnhGene', 'normalizedATAC_enh', 'normalizedATAC_prom', 'sumNearbyEnhancers', 'numCandidateEnhGene', 'ABC.Score']	6	0.5919207678197697	0.5361362061244869	0.6348974528484066
0	0	0	0	0	0	0	1	1	1	1	['numCandidateEnhGene', 'powerlawContact', 'ABC.Score', 'Kendall']	4	0.5918729147812535	0.5372201434907152	0.6410605659710559
1	0	0	0	1	1	1	0	0	0	1	['numTSSEnhGene', 'numNearbyEnhancers', 'sumNearbyEnhancers', 'ubiqExpressed', 'Kendall']	5	0.591833899620288	0.5370385132276628	0.6404253114237625
1	0	1	0	0	0	0	1	0	0	1	['numTSSEnhGene', 'normalizedATAC_enh', 'numCandidateEnhGene', 'Kendall']	4	0.5917251712895361	0.5353468798499017	0.6384076436792899
0	0	1	0	0	0	0	1	0	1	1	['normalizedATAC_enh', 'numCandidateEnhGene', 'ABC.Score', 'Kendall']	4	0.5917166033539295	0.5359430101409071	0.6409587014822212
1	0	1	1	0	1	1	1	1	0	0	['numTSSEnhGene', 'normalizedATAC_enh', 'normalizedATAC_prom', 'sumNearbyEnhancers', 'ubiqExpressed', 'numCandidateEnhGene', 'powerlawContact']	7	0.5917104332946371	0.5372217709101175	0.6378089599939617
1	1	1	1	1	0	1	1	1	0	0	['numTSSEnhGene', 'distanceToTSS', 'normalizedATAC_enh', 'normalizedATAC_prom', 'numNearbyEnhancers', 'ubiqExpressed', 'numCandidateEnhGene', 'powerlawContact']	8	0.5915922917160013	0.5414279971222804	0.6398830265013881
1	1	1	1	0	1	1	0	0	0	0	['numTSSEnhGene', 'distanceToTSS', 'normalizedATAC_enh', 'normalizedATAC_prom', 'sumNearbyEnhancers', 'ubiqExpressed']	6	0.5913044830145731	0.5368220925340457	0.6425397598022288
0	1	0	0	0	1	0	0	1	1	1	['distanceToTSS', 'sumNearbyEnhancers', 'powerlawContact', 'ABC.Score', 'Kendall']	5	0.5912676091590343	0.5388120463679673	0.6460498588408439
1	0	1	1	1	0	0	0	0	1	0	['numTSSEnhGene', 'normalizedATAC_enh', 'normalizedATAC_prom', 'numNearbyEnhancers', 'ABC.Score']	5	0.5912664868917857	0.5392940527240315	0.6369089774735631
1	0	1	1	1	1	1	0	1	0	0	['numTSSEnhGene', 'normalizedATAC_enh', 'normalizedATAC_prom', 'numNearbyEnhancers', 'sumNearbyEnhancers', 'ubiqExpressed', 'powerlawContact']	7	0.5912394077076563	0.5422368114982886	0.6429312783291786
0	0	0	0	1	1	0	0	0	1	1	['numNearbyEnhancers', 'sumNearbyEnhancers', 'ABC.Score', 'Kendall']	4	0.5912241295536813	0.5368867372441041	0.6368210981429495
1	1	1	1	0	1	1	1	1	0	0	['numTSSEnhGene', 'distanceToTSS', 'normalizedATAC_enh', 'normalizedATAC_prom', 'sumNearbyEnhancers', 'ubiqExpressed', 'numCandidateEnhGene', 'powerlawContact']	8	0.5911772581071365	0.5378291070792952	0.6382249370808759
1	0	1	1	1	0	0	1	1	1	0	['numTSSEnhGene', 'normalizedATAC_enh', 'normalizedATAC_prom', 'numNearbyEnhancers', 'numCandidateEnhGene', 'powerlawContact', 'ABC.Score']	7	0.5911742755051645	0.5304240272469823	0.6339564400893679
1	0	1	0	0	1	0	1	0	0	1	['numTSSEnhGene', 'normalizedATAC_enh', 'sumNearbyEnhancers', 'numCandidateEnhGene', 'Kendall']	5	0.5911513951377831	0.5431720396866969	0.6443580741457813
1	1	0	1	1	0	0	1	1	1	0	['numTSSEnhGene', 'distanceToTSS', 'normalizedATAC_prom', 'numNearbyEnhancers', 'numCandidateEnhGene', 'powerlawContact', 'ABC.Score']	7	0.591133924314229	0.5386751634723123	0.6397979395245381
1	0	0	1	1	0	0	0	0	0	1	['numTSSEnhGene', 'normalizedATAC_prom', 'numNearbyEnhancers', 'Kendall']	4	0.5910248280268363	0.5441028133265658	0.6400657579390631
1	1	0	0	1	1	0	1	1	0	1	['numTSSEnhGene', 'distanceToTSS', 'numNearbyEnhancers', 'sumNearbyEnhancers', 'numCandidateEnhGene', 'powerlawContact', 'Kendall']	7	0.5908906872471094	0.5400348681671363	0.6426183055392427
1	0	1	1	0	1	1	1	0	0	0	['numTSSEnhGene', 'normalizedATAC_enh', 'normalizedATAC_prom', 'sumNearbyEnhancers', 'ubiqExpressed', 'numCandidateEnhGene']	6	0.5908644124521459	0.535979180102404	0.6357802367109683
1	0	1	1	1	1	1	1	1	0	0	['numTSSEnhGene', 'normalizedATAC_enh', 'normalizedATAC_prom', 'numNearbyEnhancers', 'sumNearbyEnhancers', 'ubiqExpressed', 'numCandidateEnhGene', 'powerlawContact']	8	0.5905339006247791	0.5350377858834597	0.6378270643313937
1	0	0	1	0	1	0	0	1	1	0	['numTSSEnhGene', 'normalizedATAC_prom', 'sumNearbyEnhancers', 'powerlawContact', 'ABC.Score']	5	0.5902480339181109	0.5320230709847497	0.6333943445926163
0	1	0	0	1	1	0	1	1	1	1	['distanceToTSS', 'numNearbyEnhancers', 'sumNearbyEnhancers', 'numCandidateEnhGene', 'powerlawContact', 'ABC.Score', 'Kendall']	7	0.5902431830118836	0.5297359212630703	0.6376105419115804
1	1	0	1	1	1	0	1	0	1	0	['numTSSEnhGene', 'distanceToTSS', 'normalizedATAC_prom', 'numNearbyEnhancers', 'sumNearbyEnhancers', 'numCandidateEnhGene', 'ABC.Score']	7	0.5900754636326581	0.5340608454817574	0.6371555952251132
0	1	1	0	1	1	0	1	0	1	1	['distanceToTSS', 'normalizedATAC_enh', 'numNearbyEnhancers', 'sumNearbyEnhancers', 'numCandidateEnhGene', 'ABC.Score', 'Kendall']	7	0.590073984755874	0.5320597792206454	0.6354129924539464
1	1	0	1	0	1	0	0	0	1	0	['numTSSEnhGene', 'distanceToTSS', 'normalizedATAC_prom', 'sumNearbyEnhancers', 'ABC.Score']	5	0.5899469849210446	0.5381806924489203	0.6390054658245153
0	1	0	0	0	1	0	1	0	1	1	['distanceToTSS', 'sumNearbyEnhancers', 'numCandidateEnhGene', 'ABC.Score', 'Kendall']	5	0.5898755767410756	0.5410640201051801	0.6461886412596045
0	0	0	0	0	1	0	0	0	1	1	['sumNearbyEnhancers', 'ABC.Score', 'Kendall']	3	0.5895437837232391	0.5375107545743417	0.639776194047094
1	1	1	1	1	1	1	1	1	0	0	['numTSSEnhGene', 'distanceToTSS', 'normalizedATAC_enh', 'normalizedATAC_prom', 'numNearbyEnhancers', 'sumNearbyEnhancers', 'ubiqExpressed', 'numCandidateEnhGene', 'powerlawContact']	9	0.5894354772640374	0.5360995347110383	0.6349495499913744
1	0	0	1	0	1	0	0	0	1	0	['numTSSEnhGene', 'normalizedATAC_prom', 'sumNearbyEnhancers', 'ABC.Score']	4	0.5893579366635311	0.539692867405724	0.6414137797429837
1	1	1	1	1	1	1	0	1	0	0	['numTSSEnhGene', 'distanceToTSS', 'normalizedATAC_enh', 'normalizedATAC_prom', 'numNearbyEnhancers', 'sumNearbyEnhancers', 'ubiqExpressed', 'powerlawContact']	8	0.5892738700992245	0.5425530876593295	0.6399041015496577
1	1	1	1	0	1	1	1	0	0	0	['numTSSEnhGene', 'distanceToTSS', 'normalizedATAC_enh', 'normalizedATAC_prom', 'sumNearbyEnhancers', 'ubiqExpressed', 'numCandidateEnhGene']	7	0.58924573919358	0.5353816155722834	0.6383191649078345
0	1	0	0	0	0	0	1	1	1	1	['distanceToTSS', 'numCandidateEnhGene', 'powerlawContact', 'ABC.Score', 'Kendall']	5	0.5892308319879423	0.5280224728843707	0.6352054201169044
0	0	1	0	0	0	0	1	1	1	1	['normalizedATAC_enh', 'numCandidateEnhGene', 'powerlawContact', 'ABC.Score', 'Kendall']	5	0.5891834149243168	0.5331018002843715	0.636160318199469
0	1	1	0	0	0	0	1	0	1	1	['distanceToTSS', 'normalizedATAC_enh', 'numCandidateEnhGene', 'ABC.Score', 'Kendall']	5	0.5890173181756825	0.5365583669188556	0.6396759973834516
1	1	1	1	1	1	1	0	0	0	0	['numTSSEnhGene', 'distanceToTSS', 'normalizedATAC_enh', 'normalizedATAC_prom', 'numNearbyEnhancers', 'sumNearbyEnhancers', 'ubiqExpressed']	7	0.5888160073675672	0.5379132663365244	0.6342754918553667
1	0	1	1	1	1	1	1	0	0	0	['numTSSEnhGene', 'normalizedATAC_enh', 'normalizedATAC_prom', 'numNearbyEnhancers', 'sumNearbyEnhancers', 'ubiqExpressed', 'numCandidateEnhGene']	7	0.5887169152868723	0.5327829423367023	0.6380749487136467
1	0	0	0	1	1	0	1	0	0	1	['numTSSEnhGene', 'numNearbyEnhancers', 'sumNearbyEnhancers', 'numCandidateEnhGene', 'Kendall']	5	0.5886341976895642	0.5389759559200785	0.6375797486848408
1	1	1	1	1	0	0	1	0	1	0	['numTSSEnhGene', 'distanceToTSS', 'normalizedATAC_enh', 'normalizedATAC_prom', 'numNearbyEnhancers', 'numCandidateEnhGene', 'ABC.Score']	7	0.5886328225781431	0.5371643115050213	0.6367181138797842
1	1	0	1	0	1	0	0	1	1	0	['numTSSEnhGene', 'distanceToTSS', 'normalizedATAC_prom', 'sumNearbyEnhancers', 'powerlawContact', 'ABC.Score']	6	0.5885915009288062	0.5337209380760232	0.639181203913132
1	0	1	1	0	0	1	1	0	0	0	['numTSSEnhGene', 'normalizedATAC_enh', 'normalizedATAC_prom', 'ubiqExpressed', 'numCandidateEnhGene']	5	0.5882342288823158	0.5267266441982533	0.6371520856871551
1	1	0	1	0	1	0	1	1	1	0	['numTSSEnhGene', 'distanceToTSS', 'normalizedATAC_prom', 'sumNearbyEnhancers', 'numCandidateEnhGene', 'powerlawContact', 'ABC.Score']	7	0.5881027584672154	0.5347234185056398	0.6363029108240378
1	0	1	1	0	1	0	1	1	1	0	['numTSSEnhGene', 'normalizedATAC_enh', 'normalizedATAC_prom', 'sumNearbyEnhancers', 'numCandidateEnhGene', 'powerlawContact', 'ABC.Score']	7	0.5880792287199342	0.5321277194908324	0.6364515431603415
1	0	1	1	1	1	0	1	0	1	0	['numTSSEnhGene', 'normalizedATAC_enh', 'normalizedATAC_prom', 'numNearbyEnhancers', 'sumNearbyEnhancers', 'numCandidateEnhGene', 'ABC.Score']	7	0.5878310921363393	0.5397638422837205	0.6390430469965496
0	1	0	0	0	1	0	1	1	1	1	['distanceToTSS', 'sumNearbyEnhancers', 'numCandidateEnhGene', 'powerlawContact', 'ABC.Score', 'Kendall']	6	0.587690956677957	0.5369222374517308	0.63704374810318
1	0	1	1	0	1	0	0	0	1	0	['numTSSEnhGene', 'normalizedATAC_enh', 'normalizedATAC_prom', 'sumNearbyEnhancers', 'ABC.Score']	5	0.5876528717198185	0.537765052474818	0.6372971545780874
1	1	1	1	0	1	0	1	0	1	0	['numTSSEnhGene', 'distanceToTSS', 'normalizedATAC_enh', 'normalizedATAC_prom', 'sumNearbyEnhancers', 'numCandidateEnhGene', 'ABC.Score']	7	0.5874237458865259	0.5319452598406713	0.6315512887300312
1	1	0	1	0	0	0	1	1	1	0	['numTSSEnhGene', 'distanceToTSS', 'normalizedATAC_prom', 'numCandidateEnhGene', 'powerlawContact', 'ABC.Score']	6	0.5873558424083284	0.5283297401929434	0.6345408691798748
1	0	0	1	1	1	0	0	0	1	0	['numTSSEnhGene', 'normalizedATAC_prom', 'numNearbyEnhancers', 'sumNearbyEnhancers', 'ABC.Score']	5	0.5872226809491835	0.5361955359667916	0.6387441023956812
1	1	0	1	0	0	0	1	0	1	0	['numTSSEnhGene', 'distanceToTSS', 'normalizedATAC_prom', 'numCandidateEnhGene', 'ABC.Score']	5	0.5870300373284294	0.5304245911096027	0.6333217820113158
1	0	0	1	0	0	0	1	1	1	0	['numTSSEnhGene', 'normalizedATAC_prom', 'numCandidateEnhGene', 'powerlawContact', 'ABC.Score']	5	0.5869574817332325	0.5326116635417915	0.638595068425642
1	0	1	1	1	0	0	0	1	1	0	['numTSSEnhGene', 'normalizedATAC_enh', 'normalizedATAC_prom', 'numNearbyEnhancers', 'powerlawContact', 'ABC.Score']	6	0.5868071757254241	0.5320909642072132	0.6356581870162427
1	1	1	1	1	0	0	0	0	1	0	['numTSSEnhGene', 'distanceToTSS', 'normalizedATAC_enh', 'normalizedATAC_prom', 'numNearbyEnhancers', 'ABC.Score']	6	0.5865030140582714	0.5345218876594022	0.6348879489946129
