Biosample	GTExTissue	nVariantsOverlappingEnhancers	nVariantsGTExTissue	nCommonVariantsOverlappingEnhancers	nCommonVariants	enrichment	CI_enr_low	CI_enr_high	SE_log_enr	p_adjust_enr	method	distance_min	distance_max	tissue.biosample	pred_name_long	hex	count	cat	pairs
BMMC5_Myeloid	myeloid	9	247	128534	9746610	2.76300150643044	1.45498308758278	5.24691825608768	0.327211785172514	1	FigR	250	1000	myeloid.BMMC5_Myeloid	FigR (p-value)	#bc9678	35-496 variants	250-1000 Kb	3-11 biosample pairs
BMMC5_Myeloid	myeloid	9	247	128519	9746610	2.76332398810705	1.45515290226759	5.24753065560918	0.327211786080556	1	ArchR	250	1000	myeloid.BMMC5_Myeloid	ArchR (high-confidence)	#dcbca1	35-496 variants	250-1000 Kb	3-11 biosample pairs
K562	spleen	4	33	425895	9746610	2.77394022641091	1.10693299655784	6.95140934783627	0.468720678677342	1	DIRECTNET	250	1000	spleen.K562	DIRECTNET (high-confidence)	#e0dcca	35-496 variants	250-1000 Kb	3-11 biosample pairs
PBMC5_Mono	myeloid	7	247	99018	9746610	2.78959094911218	1.34400127346461	5.79003741812567	0.372580204536573	1	Signac	250	1000	myeloid.PBMC5_Mono	Signac (p-value)	#916953	35-496 variants	250-1000 Kb	3-11 biosample pairs
PBMC5_Mono	myeloid	7	247	99018	9746610	2.78959094911218	1.34400127346461	5.79003741812567	0.372580204536573	1	FigR	250	1000	myeloid.PBMC5_Mono	FigR (p-value)	#bc9678	35-496 variants	250-1000 Kb	3-11 biosample pairs
BMMC5_B	B	5	49	355422	9746610	2.79822869945115	1.21942852693915	6.42110929952258	0.423785481648247	1	scE2G_multiome	250	1000	B.BMMC5_B	scE2G (Multiome)	#792374	35-496 variants	250-1000 Kb	3-11 biosample pairs
BMMC5_B	B	5	49	355422	9746610	2.79822869945115	1.21942852693915	6.42110929952258	0.423785481648247	1	scE2G_ATAC	250	1000	B.BMMC5_B	scE2G (scATAC)	#006479	35-496 variants	250-1000 Kb	3-11 biosample pairs
BMMC5_B	B	5	49	355268	9746610	2.79944166324106	1.21995711650287	6.42389270891346	0.423785482867856	1	STARE	250	1000	B.BMMC5_B	STARE (gABC, power law)	#96ced3	35-496 variants	250-1000 Kb	3-11 biosample pairs
PBMC5_T	T	13	637	70263	9746610	2.8309410096817	1.65294866831251	4.84844275804361	0.274519536164951	0.193469619543015	SnapATAC	100	250	T.PBMC5_T	SnapATAC (p-value)	#5e5948	47-650 variants	100-250 Kb	3-11 biosample pairs
K562	blood	30	241	428447	9746610	2.83178772253475	2.02602769465574	3.95800201875382	0.170835353902045	7.36469205421903e-05	FigR	100	250	blood.K562	FigR (p-value)	#bc9678	47-650 variants	100-250 Kb	3-11 biosample pairs
BMMC5_Erythroid	blood	27	241	383809	9746610	2.84501889982038	1.99396719138726	4.05931079272367	0.181352053299766	0.000272209333670107	STARE	100	250	blood.BMMC5_Erythroid	STARE (gABC, power law)	#96ced3	47-650 variants	100-250 Kb	3-11 biosample pairs
PBMC5_T	T	53	2576	70241	9746610	2.85491323306511	2.18709885319515	3.72663977049922	0.135954289206671	9.67627184706527e-09	ArchR	10	100	T.PBMC5_T	ArchR (high-confidence)	#dcbca1	21-2634 variants	10-100 Kb	3-13 biosample pairs
PBMC5_T	T	10	483	70263	9746610	2.8719691402568	1.55523216347248	5.30352119529923	0.312951194601113	0.623334917161227	FigR	250	1000	T.PBMC5_T	FigR (p-value)	#bc9678	35-496 variants	250-1000 Kb	3-11 biosample pairs
BMMC5_Myeloid	myeloid	3	247	41164	9746610	2.87581086732364	0.933881708617206	8.85581981990256	0.57385757250654	1	Cicero	250	1000	myeloid.BMMC5_Myeloid	Cicero (co-accessibility)	#888364	35-496 variants	250-1000 Kb	3-11 biosample pairs
K562	blood	209	1426	496432	9746610	2.87753477539424	2.53878387635613	3.26148533584025	0.0639036075514045	1.45705401954085e-39	ABC_distanceToTSS	10	100	blood.K562	In element (ABC) & distance to TSS	#96a0b3	21-2634 variants	10-100 Kb	3-13 biosample pairs
BMMC5_T	T	30	1398	72090	9746610	2.90130005590294	2.03633863950847	4.13366512379994	0.180618380604731	9.43450534573207e-05	SnapATAC	0	10	T.BMMC5_T	SnapATAC (p-value)	#5e5948	162-1444 variants	0-10 Kb	3-11 biosample pairs
PBMC5_Mono	myeloid	44	416	351744	9746610	2.93080036136421	2.21634004781999	3.87557440322452	0.142562996316052	7.08935896929934e-08	ABC_distanceToTSS	100	250	myeloid.PBMC5_Mono	In element (ABC) & distance to TSS	#96a0b3	47-650 variants	100-250 Kb	3-11 biosample pairs
BMMC5_T	T	273	2576	348357	9746610	2.96514431222543	2.65052982282432	3.31710313787537	0.0572286791536608	4.83940096161816e-53	scABC	10	100	T.BMMC5_T	ABC (A=scATAC, C=power law)	#0096a0	21-2634 variants	10-100 Kb	3-13 biosample pairs
BMMC5_T	T	9	483	61203	9746610	2.96740112301157	1.5534042963051	5.6684981789962	0.330229376328828	0.767105498906725	SCENT	250	1000	T.BMMC5_T	SCENT (FDR)	#a5a083	35-496 variants	250-1000 Kb	3-11 biosample pairs
K562	spleen	5	33	496427	9746610	2.97477593061838	1.32680219697256	6.66963911996706	0.41194483223064	1	STARE	250	1000	spleen.K562	STARE (gABC, power law)	#96ced3	35-496 variants	250-1000 Kb	3-11 biosample pairs
GM12878	LCL	10	129	252326	9746610	2.99434526283735	1.65108161113403	5.43044237947644	0.303727521139209	0.380017149318074	FigR	250	1000	LCL.GM12878	FigR (p-value)	#bc9678	35-496 variants	250-1000 Kb	3-11 biosample pairs
PBMC5_B	B	2	161	40051	9746610	3.02304313553015	0.762575639332143	11.9841092842667	0.702725954134613	1	SnapATAC	0	10	B.PBMC5_B	SnapATAC (p-value)	#5e5948	162-1444 variants	0-10 Kb	3-11 biosample pairs
PBMC5_T	T	59	637	294689	9746610	3.06338966520184	2.4023658500387	3.90629771927298	0.124016571668173	1.57852256690217e-11	scE2G_multiome	100	250	T.PBMC5_T	scE2G (Multiome)	#792374	47-650 variants	100-250 Kb	3-11 biosample pairs
BMMC5_T	T	71	637	348357	9746610	3.11851590346681	2.50450922708309	3.88305274942106	0.111871657033974	1.4847612474469e-14	scE2G_multiome	100	250	T.BMMC5_T	scE2G (Multiome)	#792374	47-650 variants	100-250 Kb	3-11 biosample pairs
PBMC5_Mono	myeloid	47	416	351744	9746610	3.13062765872995	2.39162239859009	4.09798367141183	0.137380866695627	1.76565895166582e-09	scABC	100	250	myeloid.PBMC5_Mono	ABC (A=scATAC, C=power law)	#0096a0	47-650 variants	100-250 Kb	3-11 biosample pairs
K562	spleen	36	263	425895	9746610	3.13254846860851	2.31257404205061	4.24326301763738	0.154842474048644	3.31170410734247e-07	DIRECTNET	10	100	spleen.K562	DIRECTNET (high-confidence)	#e0dcca	21-2634 variants	10-100 Kb	3-13 biosample pairs
K562	blood	91	1426	196732	9746610	3.16155286640366	2.59155290559096	3.85692165708879	0.101433520410003	1.02958360245493e-18	SCENT	10	100	blood.K562	SCENT (FDR)	#a5a083	21-2634 variants	10-100 Kb	3-13 biosample pairs
K562	blood	230	1426	496427	9746610	3.16669695840021	2.81321907148263	3.56458895362749	0.0603886968963583	8.88870498840666e-51	STARE	10	100	blood.K562	STARE (gABC, power law)	#96ced3	21-2634 variants	10-100 Kb	3-13 biosample pairs
BMMC5_Myeloid	myeloid	9	247	111894	9746610	3.17389346727734	1.67135299564936	6.02721254447622	0.327212942159568	0.443468171790611	SCENT	250	1000	myeloid.BMMC5_Myeloid	SCENT (FDR)	#a5a083	35-496 variants	250-1000 Kb	3-11 biosample pairs
PBMC5_Mono	myeloid	8	247	99006	9746610	3.18849035526494	1.61266858853635	6.30412895612021	0.347790700258866	0.72722543265532	ArchR	250	1000	myeloid.PBMC5_Mono	ArchR (high-confidence)	#dcbca1	35-496 variants	250-1000 Kb	3-11 biosample pairs
PBMC5_T	T	11	483	69286	9746610	3.20371336881981	1.7862154675743	5.74610372369752	0.298072541984346	0.152713398364408	ScenicPlus	250	1000	T.PBMC5_T	SCENIC+ (importance)	#c5c1a5	35-496 variants	250-1000 Kb	3-11 biosample pairs
K562	spleen	43	263	496427	9746610	3.21004338064447	2.44223333530731	4.21924406511418	0.139477832959523	3.09899254336543e-09	STARE	10	100	spleen.K562	STARE (gABC, power law)	#96ced3	21-2634 variants	10-100 Kb	3-13 biosample pairs
BMMC5_B	B	6	51	355422	9746610	3.22619308877897	1.5214831880306	6.84090493274375	0.383485205380752	1	scABC	100	250	B.BMMC5_B	ABC (A=scATAC, C=power law)	#0096a0	47-650 variants	100-250 Kb	3-11 biosample pairs
GM12878	LCL	24	234	308243	9746610	3.24306572312204	2.22000309690293	4.73759487054849	0.193376258632369	0.000100963374154812	scE2G_ATAC	100	250	LCL.GM12878	scE2G (scATAC)	#006479	47-650 variants	100-250 Kb	3-11 biosample pairs
PBMC5_T	T	255	2576	294689	9746610	3.2740400322867	2.91396230563787	3.67861249003679	0.0594454464696985	4.42486471435756e-57	scABC	10	100	T.PBMC5_T	ABC (A=scATAC, C=power law)	#0096a0	21-2634 variants	10-100 Kb	3-13 biosample pairs
BMMC5_B	B	5	270	54399	9746610	3.31794293604253	1.39227694894689	7.90700825375403	0.443071658699458	1	Signac	10	100	B.BMMC5_B	Signac (p-value)	#916953	21-2634 variants	10-100 Kb	3-13 biosample pairs
BMMC5_Myeloid	myeloid	64	416	451468	9746610	3.32133941173785	2.65116964501304	4.16091648782772	0.114985388772611	1.08201403010871e-14	scE2G_multiome	100	250	myeloid.BMMC5_Myeloid	scE2G (Multiome)	#792374	47-650 variants	100-250 Kb	3-11 biosample pairs
BMMC5_Erythroid	blood	187	1426	383853	9746610	3.32974312144366	2.91331399867796	3.80569662584693	0.0681665056068269	1.68885331706267e-43	scE2G_ATAC	10	100	blood.BMMC5_Erythroid	scE2G (scATAC)	#006479	21-2634 variants	10-100 Kb	3-13 biosample pairs
GM12878	LCL	20	234	250070	9746610	3.33124161132319	2.19070534452044	5.06556972655779	0.213841441455598	0.00010173203869749	DNase_ENCODE_rE2G	100	250	LCL.GM12878	ENCODE-rE2G (A=DNase, C=average Hi-C)	#DC6464	47-650 variants	100-250 Kb	3-11 biosample pairs
BMMC5_B	B	3	161	54399	9746610	3.33855127726019	1.08818122367136	10.2427099351071	0.571964215655896	1	FigR	0	10	B.BMMC5_B	FigR (p-value)	#bc9678	162-1444 variants	0-10 Kb	3-11 biosample pairs
BMMC5_B	B	3	161	54392	9746610	3.33898093344016	1.08832126253893	10.2440281722219	0.571964218021664	1	ArchR	0	10	B.BMMC5_B	ArchR (high-confidence)	#dcbca1	162-1444 variants	0-10 Kb	3-11 biosample pairs
BMMC5_T	T	12	483	71416	9746610	3.39072198446057	1.93923865869025	5.92861302778958	0.285080453424686	0.0522072188757104	ScenicPlus	250	1000	T.BMMC5_T	SCENIC+ (importance)	#c5c1a5	35-496 variants	250-1000 Kb	3-11 biosample pairs
K562	spleen	18	263	196732	9746610	3.39074662494669	2.17094247019575	5.29593152855436	0.227498440114429	0.00155008430123223	SCENT	10	100	spleen.K562	SCENT (FDR)	#a5a083	21-2634 variants	10-100 Kb	3-13 biosample pairs
BMMC5_T	T	16	637	72090	9746610	3.39593300106944	2.09332440105664	5.50911313216973	0.246854084310203	0.00567773317321063	SnapATAC	100	250	T.BMMC5_T	SnapATAC (p-value)	#5e5948	47-650 variants	100-250 Kb	3-11 biosample pairs
PBMC5_B	B	5	51	279001	9746610	3.42489811864474	1.48976334692135	7.87368486903411	0.424729460175586	1	ABC_distanceToTSS	100	250	B.PBMC5_B	In element (ABC) & distance to TSS	#96a0b3	47-650 variants	100-250 Kb	3-11 biosample pairs
BMMC5_T	T	78	637	348357	9746610	3.42597521789311	2.7828876844896	4.2176715427775	0.106071868645473	1.6666693635023e-18	scE2G_ATAC	100	250	T.BMMC5_T	scE2G (scATAC)	#006479	47-650 variants	100-250 Kb	3-11 biosample pairs
K562	spleen	40	263	431357	9746610	3.43653666101789	2.5833838996438	4.57143989484037	0.145596578987743	2.15684495553988e-09	Signac	10	100	spleen.K562	Signac (p-value)	#916953	21-2634 variants	10-100 Kb	3-13 biosample pairs
K562	blood	215	1426	425895	9746610	3.45040426128776	3.05050370238955	3.90272909912778	0.0628504794102346	4.53274065523922e-53	DIRECTNET	10	100	blood.K562	DIRECTNET (high-confidence)	#e0dcca	21-2634 variants	10-100 Kb	3-13 biosample pairs
PBMC5_T	T	9	1398	18147	9746610	3.45767434336325	1.80267818061366	6.63208330434366	0.33231364243703	0.250500352039024	Cicero	0	10	T.PBMC5_T	Cicero (co-accessibility)	#888364	162-1444 variants	0-10 Kb	3-11 biosample pairs
BMMC5_Myeloid	myeloid	19	416	128534	9746610	3.46334563826871	2.2321423531973	5.37365504172874	0.224123122679287	0.00073454107936792	FigR	100	250	myeloid.BMMC5_Myeloid	FigR (p-value)	#bc9678	47-650 variants	100-250 Kb	3-11 biosample pairs
BMMC5_T	T	320	2576	348357	9746610	3.47562703264519	3.13689999299862	3.85093031241539	0.0523172138460612	9.01940916298072e-79	scE2G_multiome	10	100	T.BMMC5_T	scE2G (Multiome)	#792374	21-2634 variants	10-100 Kb	3-13 biosample pairs
PBMC5_T	T	16	637	70241	9746610	3.4853263770034	2.14842681724986	5.65413718386989	0.246854449460114	0.00407501808476858	ArchR	100	250	T.PBMC5_T	ArchR (high-confidence)	#dcbca1	47-650 variants	100-250 Kb	3-11 biosample pairs
K562	blood	221	1426	431357	9746610	3.50178506922059	3.10208117577299	3.95299090390845	0.0618376796465467	9.51326412896552e-56	Signac	10	100	blood.K562	Signac (p-value)	#916953	21-2634 variants	10-100 Kb	3-13 biosample pairs
BMMC5_B	B	1	51	54399	9746610	3.51311604992739	0.504500753932478	24.4637580500212	0.990165823067757	1	FigR	100	250	B.BMMC5_B	FigR (p-value)	#bc9678	47-650 variants	100-250 Kb	3-11 biosample pairs
BMMC5_B	B	1	51	54392	9746610	3.51356817178997	0.5045656785174	24.466906536509	0.990165825433524	1	ArchR	100	250	B.BMMC5_B	ArchR (high-confidence)	#dcbca1	47-650 variants	100-250 Kb	3-11 biosample pairs
K562	spleen	48	268	496432	9746610	3.51641613058246	2.72134193677072	4.54378122658621	0.130776489005054	5.98039783648996e-12	scE2G_multiome	0	10	spleen.K562	scE2G (Multiome)	#792374	162-1444 variants	0-10 Kb	3-11 biosample pairs
K562	spleen	41	263	430126	9746610	3.53253116086649	2.6665479961173	4.67974940659714	0.143487282615434	4.77513411975634e-10	ScenicPlus	10	100	spleen.K562	SCENIC+ (importance)	#c5c1a5	21-2634 variants	10-100 Kb	3-13 biosample pairs
K562	spleen	58	604	264810	9746610	3.53435575825826	2.76720073500101	4.51419026741795	0.124846575658579	5.16695768573921e-14	Cicero	0	30000	spleen.K562	Cicero (co-accessibility)	#888364	35-5192 variants	All variants	3-13 biosample pairs
K562	blood	223	1426	430126	9746610	3.54358806919678	3.14113758300582	3.99760152885048	0.0615086663582542	3.64233431545888e-57	ScenicPlus	10	100	blood.K562	SCENIC+ (importance)	#c5c1a5	21-2634 variants	10-100 Kb	3-13 biosample pairs
GM12878	LCL	127	1133	308243	9746610	3.5443302132885	3.00855958087483	4.1755120093639	0.083617752846589	1.13478151025501e-31	scE2G_multiome	10	100	LCL.GM12878	scE2G (Multiome)	#792374	21-2634 variants	10-100 Kb	3-13 biosample pairs
PBMC5_T	T	17	2576	18147	9746610	3.54447413924996	2.20668647288144	5.69328587373216	0.241789010989891	0.00202428256896458	Cicero	10	100	T.PBMC5_T	Cicero (co-accessibility)	#888364	21-2634 variants	10-100 Kb	3-13 biosample pairs
BMMC5_T	T	68	2576	72090	9746610	3.56895947870545	2.82278681068614	4.51237469029598	0.119670292362222	3.72593059145024e-16	SnapATAC	10	100	T.BMMC5_T	SnapATAC (p-value)	#5e5948	21-2634 variants	10-100 Kb	3-13 biosample pairs
PBMC5_T	T	36	1398	70263	9746610	3.57208865599322	2.58750861274917	4.93131396873629	0.164520877818174	2.88510386483871e-08	FigR	0	10	T.PBMC5_T	FigR (p-value)	#bc9678	162-1444 variants	0-10 Kb	3-11 biosample pairs
BMMC5_Erythroid	blood	3	134	60788	9746610	3.58965069696592	1.17254409708127	10.9894307244419	0.570867157567473	1	SCENT	250	1000	blood.BMMC5_Erythroid	SCENT (FDR)	#a5a083	35-496 variants	250-1000 Kb	3-11 biosample pairs
BMMC5_T	T	82	637	348291	9746610	3.60234875862818	2.94335378228292	4.40888779898039	0.10308168608939	6.64107095882058e-21	STARE	100	250	T.BMMC5_T	STARE (gABC, power law)	#96ced3	47-650 variants	100-250 Kb	3-11 biosample pairs
PBMC5_B	B	4	270	40051	9746610	3.60525885052114	1.3629467122308	9.53661009826773	0.496307341879753	1	SnapATAC	10	100	B.PBMC5_B	SnapATAC (p-value)	#5e5948	21-2634 variants	10-100 Kb	3-13 biosample pairs
PBMC5_B	B	4	270	40038	9746610	3.60642944758035	1.36338922783852	9.53970670649544	0.496307349986705	1	ArchR	10	100	B.PBMC5_B	ArchR (high-confidence)	#dcbca1	21-2634 variants	10-100 Kb	3-13 biosample pairs
K562	blood	38	241	425895	9746610	3.60842431941834	2.69516585086208	4.83114093509491	0.148886132638913	1.49559850213424e-09	DIRECTNET	100	250	blood.K562	DIRECTNET (high-confidence)	#e0dcca	47-650 variants	100-250 Kb	3-11 biosample pairs
GM12878	LCL	22	234	252326	9746610	3.63160335723607	2.43983151487331	5.4055138085931	0.202934984756771	4.30025735918651e-05	FigR	100	250	LCL.GM12878	FigR (p-value)	#bc9678	47-650 variants	100-250 Kb	3-11 biosample pairs
PBMC5_T	T	70	637	294689	9746610	3.63453011125642	2.91380219715199	4.533529812882	0.112767893290522	8.39576025603694e-18	scE2G_ATAC	100	250	T.PBMC5_T	scE2G (scATAC)	#006479	47-650 variants	100-250 Kb	3-11 biosample pairs
PBMC5_NK	NK	4	41	260464	9746610	3.65074935687007	1.43903634375914	9.26173332903535	0.474987690218257	1	scE2G_ATAC	250	1000	NK.PBMC5_NK	scE2G (scATAC)	#006479	35-496 variants	250-1000 Kb	3-11 biosample pairs
BMMC5_B	B	36	270	355422	9746610	3.65635216728284	2.69758285459038	4.95588528391055	0.15516093366561	4.68757131083108e-09	scE2G_multiome	10	100	B.BMMC5_B	scE2G (Multiome)	#792374	21-2634 variants	10-100 Kb	3-13 biosample pairs
BMMC5_B	B	1	49	54399	9746610	3.65650854176116	0.525508798889732	25.4421138984159	0.98976159870187	1	SnapATAC	250	1000	B.BMMC5_B	SnapATAC (p-value)	#5e5948	35-496 variants	250-1000 Kb	3-11 biosample pairs
BMMC5_B	B	1	49	54399	9746610	3.65650854176116	0.525508798889732	25.4421138984159	0.98976159870187	1	Signac	250	1000	B.BMMC5_B	Signac (p-value)	#916953	35-496 variants	250-1000 Kb	3-11 biosample pairs
BMMC5_B	B	1	49	54399	9746610	3.65650854176116	0.525508798889732	25.4421138984159	0.98976159870187	1	FigR	250	1000	B.BMMC5_B	FigR (p-value)	#bc9678	35-496 variants	250-1000 Kb	3-11 biosample pairs
BMMC5_B	B	1	49	54392	9746610	3.65697911757731	0.525576427015905	25.4453882993345	0.989761601067637	1	ArchR	250	1000	B.BMMC5_B	ArchR (high-confidence)	#dcbca1	35-496 variants	250-1000 Kb	3-11 biosample pairs
BMMC5_T	T	13	483	71653	9746610	3.66113237425401	2.14151711572582	6.25906286874007	0.273606038285487	0.0131332565665896	DIRECTNET	250	1000	T.BMMC5_T	DIRECTNET (high-confidence)	#e0dcca	35-496 variants	250-1000 Kb	3-11 biosample pairs
BMMC5_T	T	38	1398	72090	9746610	3.67498007081039	2.68565201350972	5.02875221842461	0.160015274853289	3.96668997170013e-09	FigR	0	10	T.BMMC5_T	FigR (p-value)	#bc9678	162-1444 variants	0-10 Kb	3-11 biosample pairs
BMMC5_Myeloid	myeloid	12	247	128534	9746610	3.68400200857392	2.12146485296528	6.39740544379352	0.281583156377694	0.0208573199995664	Signac	250	1000	myeloid.BMMC5_Myeloid	Signac (p-value)	#916953	35-496 variants	250-1000 Kb	3-11 biosample pairs
BMMC5_B	B	1	49	53993	9746610	3.68400363312402	0.529460215322145	25.6334326472733	0.98976173693039	1	ScenicPlus	250	1000	B.BMMC5_B	SCENIC+ (importance)	#c5c1a5	35-496 variants	250-1000 Kb	3-11 biosample pairs
PBMC5_T	T	288	2576	294689	9746610	3.69773933058262	3.31636923718698	4.12296556234359	0.0555372755784029	3.22666743802728e-76	scE2G_multiome	10	100	T.PBMC5_T	scE2G (Multiome)	#792374	21-2634 variants	10-100 Kb	3-13 biosample pairs
BMMC5_B	B	1	49	53792	9746610	3.69776933676504	0.53143853227836	25.7292184089463	0.989761806135937	1	DIRECTNET	250	1000	B.BMMC5_B	DIRECTNET (high-confidence)	#e0dcca	35-496 variants	250-1000 Kb	3-11 biosample pairs
K562	blood	18	241	196732	9746610	3.70027536249369	2.3726707150668	5.77072818041348	0.226734285934625	0.000421484610117361	SCENT	100	250	blood.K562	SCENT (FDR)	#a5a083	47-650 variants	100-250 Kb	3-11 biosample pairs
PBMC5_T	T	13	483	70263	9746610	3.73355988233384	2.18388117300402	6.38288821172368	0.27360631437743	0.010619379012967	Signac	250	1000	T.PBMC5_T	Signac (p-value)	#916953	35-496 variants	250-1000 Kb	3-11 biosample pairs
K562	blood	40	241	430126	9746610	3.76097842448289	2.83392023066287	4.9913044680574	0.144399668284151	1.04450588649201e-10	ScenicPlus	100	250	blood.K562	SCENIC+ (importance)	#c5c1a5	47-650 variants	100-250 Kb	3-11 biosample pairs
GM12878	LCL	28	234	307994	9746610	3.78663553718912	2.67497430718107	5.36027903259146	0.177318629837073	3.48970867921505e-07	STARE	100	250	LCL.GM12878	STARE (gABC, power law)	#96ced3	47-650 variants	100-250 Kb	3-11 biosample pairs
PBMC5_NK	NK	6	59	260464	9746610	3.80544212622897	1.78255759000564	8.12393936514119	0.386937211765347	0.660494898652649	scABC	100	250	NK.PBMC5_NK	ABC (A=scATAC, C=power law)	#0096a0	47-650 variants	100-250 Kb	3-11 biosample pairs
BMMC5_Myeloid	myeloid	74	416	451468	9746610	3.84029869482188	3.12352161249489	4.72155979534615	0.105404519198698	6.22890428274946e-21	scE2G_ATAC	100	250	myeloid.BMMC5_Myeloid	scE2G (scATAC)	#006479	47-650 variants	100-250 Kb	3-11 biosample pairs
BMMC5_B	B	38	270	355422	9746610	3.85948284324299	2.87427915605048	5.18238034949776	0.150375866041279	2.40820860043987e-10	scABC	10	100	B.BMMC5_B	ABC (A=scATAC, C=power law)	#0096a0	21-2634 variants	10-100 Kb	3-13 biosample pairs
BMMC5_Myeloid	myeloid	381	2127	451468	9746610	3.86708841239717	3.53079244555528	4.23541542582648	0.0464189861693223	3.90806869428027e-110	scABC	10	100	myeloid.BMMC5_Myeloid	ABC (A=scATAC, C=power law)	#0096a0	21-2634 variants	10-100 Kb	3-13 biosample pairs
PBMC5_T	T	72	2576	70263	9746610	3.87715833934668	3.08743839305009	4.86887667854482	0.116206599841717	4.16513680957199e-19	FigR	10	100	T.PBMC5_T	FigR (p-value)	#bc9678	21-2634 variants	10-100 Kb	3-13 biosample pairs
BMMC5_Erythroid	blood	218	1426	383853	9746610	3.88173262285945	3.43528039185489	4.38620620054696	0.0623394393770602	2.12734061774081e-62	ABC_distanceToTSS	10	100	blood.BMMC5_Erythroid	In element (ABC) & distance to TSS	#96a0b3	21-2634 variants	10-100 Kb	3-13 biosample pairs
BMMC5_Myeloid	myeloid	74	1430	128534	9746610	3.92402032125374	3.14317672759716	4.89884496357398	0.11320755736423	3.53462495921182e-20	FigR	0	10	myeloid.BMMC5_Myeloid	FigR (p-value)	#bc9678	162-1444 variants	0-10 Kb	3-11 biosample pairs
K562	blood	293	2747	264810	9746610	3.92579997772166	3.52309295032261	4.37453841905254	0.055220843053243	3.72505164024423e-83	Cicero	0	30000	blood.K562	Cicero (co-accessibility)	#888364	35-5192 variants	All variants	3-13 biosample pairs
BMMC5_Myeloid	myeloid	111	2127	128534	9746610	3.95722782749848	3.30163009993704	4.74300621351464	0.0924136472923659	8.33398698282292e-31	FigR	10	100	myeloid.BMMC5_Myeloid	FigR (p-value)	#bc9678	21-2634 variants	10-100 Kb	3-13 biosample pairs
GM12878	LCL	142	1133	308243	9746610	3.96295189202336	3.39790280282198	4.6219649618725	0.0784865219239627	5.46000818471844e-41	scABC	10	100	LCL.GM12878	ABC (A=scATAC, C=power law)	#0096a0	21-2634 variants	10-100 Kb	3-13 biosample pairs
BMMC5_Myeloid	myeloid	13	247	128534	9746610	3.99100217595508	2.35120892474363	6.77442918868425	0.269960439842367	0.00457156138666256	SnapATAC	250	1000	myeloid.BMMC5_Myeloid	SnapATAC (p-value)	#5e5948	35-496 variants	250-1000 Kb	3-11 biosample pairs
PBMC5_T	T	77	637	294483	9746610	4.00077983568372	3.24481575054113	4.93286538409588	0.106854377754379	3.01025536202123e-22	STARE	100	250	T.PBMC5_T	STARE (gABC, power law)	#96ced3	47-650 variants	100-250 Kb	3-11 biosample pairs
BMMC5_Myeloid	myeloid	22	416	128519	9746610	4.01065773273871	2.67052181761529	6.02330800784869	0.207494302740762	9.73765158571937e-06	ArchR	100	250	myeloid.BMMC5_Myeloid	ArchR (high-confidence)	#dcbca1	47-650 variants	100-250 Kb	3-11 biosample pairs
PBMC5_B	B	31	270	279001	9746610	4.01093624116839	2.88009262300969	5.58579588801784	0.168983837908336	1.25130866599076e-08	scE2G_multiome	10	100	B.PBMC5_B	scE2G (Multiome)	#792374	21-2634 variants	10-100 Kb	3-13 biosample pairs
PBMC5_B	B	31	270	279001	9746610	4.01093624116839	2.88009262300969	5.58579588801784	0.168983837908336	1.25130866599076e-08	scABC	10	100	B.PBMC5_B	ABC (A=scATAC, C=power law)	#0096a0	21-2634 variants	10-100 Kb	3-13 biosample pairs
BMMC5_B	B	6	270	53993	9746610	4.01147062273505	1.81831526432007	8.84989356512035	0.403705132199268	0.583443997428576	ScenicPlus	10	100	B.BMMC5_B	SCENIC+ (importance)	#c5c1a5	21-2634 variants	10-100 Kb	3-13 biosample pairs
K562	blood	43	241	431357	9746610	4.03151380699702	3.07473755528894	5.28601328853261	0.138228249248746	1.10280676793069e-12	Signac	100	250	blood.K562	Signac (p-value)	#916953	47-650 variants	100-250 Kb	3-11 biosample pairs
PBMC5_T	T	84	2576	78573	9746610	4.04495487165356	3.27760057623641	4.99196272796044	0.107327875650461	1.30601979560595e-23	SCENT	10	100	T.PBMC5_T	SCENT (FDR)	#a5a083	21-2634 variants	10-100 Kb	3-13 biosample pairs
BMMC5_T	T	42	1398	72090	9746610	4.06182007826412	3.01546106170744	5.47126360134381	0.15198158207885	1.36246462412413e-11	Signac	0	10	T.BMMC5_T	Signac (p-value)	#916953	162-1444 variants	0-10 Kb	3-11 biosample pairs
PBMC5_T	T	21	637	78573	9746610	4.08940492518821	2.68527886932352	6.22774521976056	0.214603371903786	1.56135719931703e-05	SCENT	100	250	T.PBMC5_T	SCENT (FDR)	#a5a083	47-650 variants	100-250 Kb	3-11 biosample pairs
PBMC5_B	B	6	51	279001	9746610	4.10987774237368	1.93822882658	8.71470634716689	0.383485976040454	0.405627568792028	scE2G_ATAC	100	250	B.PBMC5_B	scE2G (scATAC)	#006479	47-650 variants	100-250 Kb	3-11 biosample pairs
BMMC5_Erythroid	blood	231	1426	383809	9746610	4.1136836312893	3.65561338830054	4.62915281810054	0.0602332429953855	5.13324188360471e-71	STARE	10	100	blood.BMMC5_Erythroid	STARE (gABC, power law)	#96ced3	21-2634 variants	10-100 Kb	3-13 biosample pairs
